STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
JHARKHAND,2.4050668359953757,0.5636657595542676,0.6313298989535777,0.923891150755227,0.8643719530853169,0.6821254259831899,0.035225684491598255,0.48705521816448405,0.13853938665086257,0.3404009643403956,0.34157182630782007,0.4962682557514776,0.3327899175142115,0.20175540768516886,0.06910996981802295,0.6992778574529561,1.953273203705624,0.11257399940651269,0.012659804035213405,0.22483714692965903,0.6137092145752941,0.24484494340427826,0.9527655061874366
KARNATAKA,0.8067989344953403,0.39330319524971713,0.1488557128312854,0.21587134939783365,0.3628630852075488,0.15483423091559131,0.1748030148543972,0.6648018400654181,0.20836592795208683,0.2767349739678682,0.3358578133277621,0.09514777534863941,0.37799776452700873,0.3698410065471944,0.06011473001414572,0.9317677811419167,0.43077567419297,0.36064762526557553,0.03867814268106104,0.20068329757109876,2.0,0.04110981821780483,1.2338921748037768
KERALA,0.13675076053479593,0.08568609588881308,0.18910225690710836,0.2985955743146123,0.05923623844354858,0.04453718859117975,0.07944887429962695,0.18409146870864346,0.07319086396681761,0.0,0.4127832743145753,0.060204165068023584,0.256189571805743,0.25237740201668524,0.07949798575720798,0.8075626935187942,0.05330285016523022,0.38128942991751,0.16236810807091837,0.2395162404471225,0.0,0.001898840403059993,2.0
MADHYA PRADESH,0.6260939024666984,0.29011227236055254,0.1453788983795951,0.7241913716947056,0.19805040042471,0.04775926866606967,0.025192844972773375,0.35545200952421774,0.22001048962217506,0.1969807563155616,0.05312819116345566,0.08313159507114168,0.07981282959408374,0.08302078478400898,0.08453633676776962,0.9948992000740311,0.893043996325964,0.4902253976562786,0.18209412580116935,0.13214055329924349,0.22809755599428141,0.22039633429001051,1.55062924933736
MAHARASHTRA,0.7777878638381844,0.2931747569185193,0.23704040138974902,0.4226727415189066,0.26174319334721174,0.3847483966452886,0.06943190899465403,1.3839847247346015,0.3838726972218187,0.5163707553699414,0.2622594967932906,0.29807597434632466,0.4034331455614902,0.8471257257789078,0.18599149071905405,0.853522816698382,0.429842823751019,0.31508100754455415,0.3309169347890713,0.267068008459227,0.0,0.41302014904058365,0.4550701022452177
MANIPUR,1.291160467398091,3.0,0.3007578043600795,0.7854050905885501,1.9999999999999998,0.21053498281221056,2.0,0.032408646270032405,0.05840530048558034,0.534740143046029,0.11560074926411561,0.5701364731067702,0.3166691052447153,0.31580247421831587,0.7508383921664159,0.4294612599891565,0.0,0.21281597237112543,0.013871242601708541,0.084005905788084,0.0,0.0033660549554244187,0.6833002400187346
MEGHALAYA,3.114691695997914,0.6753530506887941,0.8791020061741236,2.988060456877315,1.2058834361315374,2.0,0.01709331339037203,0.7262561740465534,0.27804017536996645,0.46225052763279756,0.0,0.5472037543996872,0.36752163668460897,3.0,0.9185390407750904,0.33066944919086355,0.1035706741899661,0.27294111735123683,0.0,0.04568290528400032,0.0,0.2508902290924809,0.7097877383031083
MIZORAM,0.987542468856172,0.3259489903003486,1.1137490662875593,2.7172073812537474,0.1518264782209041,0.11137729767401343,0.0,0.09143911748668261,1.0,0.7846568629323223,0.0033975084937712353,0.21608154020385056,0.20694192069390382,2.0047913581322416,0.2127965210909253,0.3102243876311859,0.0,0.7811950163383887,0.0,0.03307225051279412,0.0,0.12108839482625022,0.3039712905875912
NAGALAND,4.0,1.0561943428814964,1.5466952957251612,0.8975715056664868,0.8302052906570123,0.09022582921665491,0.0,2.0,0.2931523865860818,0.8018862924332975,0.016513761467889913,0.6418348623853212,0.3113350337674079,2.165419901199718,0.1973671789497309,0.10551366485602813,0.0,0.2382455087065031,0.0,0.0,0.0,0.1788749396426847,0.50725474767454
ODISHA,1.3242256132554409,0.7579030001461083,0.2232747303598427,0.9995386355904989,0.7604985769489819,0.5817672034691621,0.06367339099105238,0.9582148624484218,0.2458423121371867,0.28733388900036116,0.1946819312212134,0.1483379195667849,0.20576502758267753,0.16497875919274746,0.21719807638512653,0.7268049775043468,2.0459387892264997,1.0,0.23188777337413044,0.2834033985497411,0.0,0.3336455792865922,0.8198169403818626
