MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
0.052732915141541485,0.10139965902216357,0.04987420915679697,0.04625129906165743,0.04334884617158656,0.05675139706984339,0.09650579363172747,0.12342864910389198,0.035967452805784075,0.0199424256908282,0.10205268135650422,0.02109685311868004,0.02276640492986147,0.12507867544165185,0.027836734418578347,0.05653971622875821,0.07201912828047129,0.021531472914757155,0.0016346361528772756,0.013889185270648656,0.0,0.0006193291129770259,0.06360867214587515
0.0006510297753867278,0.04441630475603532,0.07859413084520837,0.09319990394329236,0.014908695968625069,0.05895111950481473,0.036611462043317104,0.07914909305473138,0.0251641277050468,6.547488980890649e-05,0.13003178564361118,0.01849668182699618,0.02461421166314697,0.2397357009189801,0.07587000017944938,0.05008990151259953,0.00928563862495512,0.026383448597032,0.0017172911591726773,0.021292765099045197,0.0,0.0,0.09119256306869204
0.04488526411060696,0.11843777683626701,0.050572938800756216,0.2701577359198624,0.04450281699573008,0.03177082692221405,0.20919828210543304,0.15431033780676146,0.0470616764605519,0.017985139859330455,0.03106555057937465,0.009065103081890891,0.007210907440893133,0.010890039488429506,0.054945629489145456,0.0440811771576758,0.11967580237810953,0.05482928518957651,0.009097873496000063,0.012171459307356306,0.0,0.012257568202566854,0.07411657409849612
0.061158002173594316,0.06368515414668903,0.04337055700849306,0.13094732248026994,0.048666631626691895,0.10745869211427778,0.5602141228216035,0.2078815673364003,0.056438403732746216,0.05477187439480824,0.06532035772081493,0.04972900049788667,0.02314440923103556,0.1612082172634169,0.07194372438982087,0.045929219914966624,0.06423995374723329,0.02325946406582696,0.01440069416694714,0.030707627691924057,0.008342851136004324,0.03548586634206813,0.008645283304466289
0.3999767258331389,0.506227400562475,0.14770874199418618,0.13838155392337076,0.31951075425612113,0.2794978316965784,1.9975225910872445,0.12136069612495295,0.016152780934871713,0.010613986915217952,0.08763533714088724,0.07692756050449806,0.024593464443328054,0.8370162046337217,0.2869153581635309,0.01848585104572031,0.0,0.011903390720524713,0.0,0.0017344490512182114,0.0,0.001900253005114395,0.06576764213905642
0.4665668937387611,0.2089508002371073,0.08717179817985285,0.2654186093834325,0.27582277935080346,2.0,0.5200844237124187,1.1779972727007142,0.06530662246500807,0.03288691045565596,0.007841424948372257,0.06416469718994511,0.01594349712582729,0.18524007113218727,0.16823126335193486,0.012665491542534045,0.0,0.020907457238395856,0.0,0.0020472050686340857,0.0,0.0,0.02429256515805206
0.047193761305939434,0.050089047195013364,0.16368969671572992,0.3987187836418974,0.007533603639031902,0.046460603501298985,0.0,0.16280488754429354,0.12437973432547145,0.10270967933469903,0.0021655798067503726,0.05762787395514269,0.02931900781834703,0.5565449688334818,0.11377742769304375,0.00732778322512272,0.0,0.032664038802868,0.0,0.006150730099351207,1.9081541788576517,0.006919207720632476,0.0
0.3893087645596335,0.2370340356564019,0.5362760987701402,0.2372503521539541,0.15768674910255673,0.3100636602115324,0.0,1.6619727745669208,0.08710092577755553,0.04757328670419567,0.0026405126918867487,0.09578732818752173,0.02555432594151908,0.16882766072393302,0.0,0.003923731916784881,0.0,0.006859814656954388,0.0,0.0,0.0,0.010403434228393708,0.021662886091267985
0.08414900508166548,0.18500460770236385,0.08351854489893941,0.2915722265865103,0.09464528524511552,0.14834481742296984,0.13789112464844094,0.3264080204515408,0.0413107614434518,0.020711692659388648,0.05086084665249206,0.03120004732354718,0.0135361058689013,0.0223241393597794,0.09510952781616244,0.02216703128456221,0.2250273247465764,0.05004033946785767,0.021610474666904026,0.023425890185029784,0.0,0.02300955077363641,0.06734542695111304
0.11139461536738657,0.2130589760207388,0.2117935097996857,0.18477828713752145,0.1562649068496666,0.056356942894749164,0.8845217771469651,0.07498635076691575,0.04283795028784879,0.017181316576383568,0.0,0.07687298060111289,0.08752442418980334,0.21752958402342715,0.016797498119636264,0.036589786295135165,0.2044563774959109,0.01889647511248889,0.003725737876044669,0.03506607100603327,0.0,0.0524017212286817,0.03286368056239426
0.018588785376325218,0.0929374617392145,0.029850519967628768,0.11641229513590813,0.1481774904653673,0.013448531167821314,0.07538378260810003,0.09107546032165413,0.027846590451417453,0.01727555133184736,0.12034399669132792,0.0344204625336501,0.039708232466264884,0.059740524750029535,0.07173688775805291,0.046122315451972866,0.08653266377917601,0.02616479522620311,0.0007944949783448334,0.03077860061820812,0.009205602529699573,0.01837823905034009,0.054038366339019366
0.19295066545862075,0.1858108108108108,1.1592474827768944,0.3102988177615043,0.1143275254950382,0.0,0.0,0.10742061616465433,0.1142952381127994,0.03471421112365252,0.01119819235229807,0.0065430785072209405,0.027155703282581416,0.0,0.016612507369224153,0.017933300368262788,0.0,0.0,0.06942213018831248,0.0,0.0,0.010652544436328218,0.04564754924420197
0.03177892557256986,0.10678225592857926,0.009024869500387023,0.04705867659238607,0.052029027694100484,0.035502314677766884,0.011335616989591157,0.06901521825616024,0.02199849441329151,0.01690714510740269,0.05586751290854384,0.007011926115704101,0.012815563156628431,0.06998232138896605,0.06360213769240343,0.04799737757997967,0.04406579138008522,0.016158880338075637,0.014393274920360459,0.0045456949323491895,0.12919813179501424,0.037319054961059854,0.08178685982742806
0.4085953909590229,0.06694037843627276,0.0,0.6271337405740365,0.2809004035904508,0.3228743784436339,0.0,0.35758294363414383,0.0443742083749448,0.012215968019860413,0.08203110155575763,0.0012723352098443167,0.005629067870730906,0.2231345947875759,0.11817645205822973,0.037511832279252234,0.20400877237721224,0.02921401015277517,0.0,0.06997278952413018,0.0,0.007478024257745786,0.02499775329827777
0.19233994290780404,0.3353187858237569,0.4895658896246045,0.18930023874453303,0.20565335076893787,0.17672064719921213,0.06239023791093031,0.3413863593845517,0.028042169365893297,0.030157124435707124,0.06862612449348147,0.11528106144664654,0.027923756334234412,0.08596298188391559,0.04318370185374095,0.02401053573288355,0.4432983159074924,0.02273126254266714,0.03182698311107506,0.035698877516486226,0.0,0.027041592845027437,0.03085177744269524
0.1745995197068077,0.25919732441471577,0.34610648421390106,0.1578591904554067,0.19177794503329704,0.13787590300364844,0.1086810879230584,0.3761384835553633,0.04112700258023397,0.037474781972174916,0.09075295876799734,0.12759798842015735,0.03653363117203818,0.05161237045295017,0.03347801303026302,0.024812027245037026,0.2477393781741608,0.01800025109476478,0.022908529025351718,0.032192001739950966,0.0,0.03690981951851517,0.016154071540927406
0.10797856901737228,0.054700063349739286,0.6939328530983565,0.1983350929861494,0.12024604512131835,0.15481182548561856,2.0,0.17044078077682107,0.0,0.05433879998723763,0.08370661831433124,0.04262460047117034,0.01831953611632216,0.17258743076198368,0.009752501659858036,0.012366183346090274,0.15373334168714511,0.021862755138352463,0.001716620649431495,0.0541217016514872,0.0696150981224808,0.025034780894631774,0.05661176104608116
0.07713162401083096,0.0,0.0,0.07851786194117093,0.02571500573444628,0.0,0.0,0.09664590390497774,0.06286684153879983,0.014131425015427534,0.03285907546938679,0.08932904807212598,0.011276251819000372,0.31661600810536983,0.060702412560771364,0.04675908195148183,0.0,0.040738402848772184,0.003346008011681583,0.011809542004966308,0.0,0.0,0.08085565727226217
0.0,0.022078304386223144,0.12987237874248905,0.09125361169965934,0.13946813825476545,0.05119738762825903,0.0,0.10296188584990124,0.0697481085157402,0.12065554326754155,0.044575046115540494,0.04108633505297662,0.042319139057250814,0.061328623295064284,0.007621586590952259,0.003344953084319069,0.031540434837461634,0.009967631777075908,0.009721842530261178,0.00915004844188146,0.0,0.0011934218587147645,0.014108865386658525
0.020894165406856898,0.042857142857142864,0.0,0.29522716089880274,0.096688421561518,0.0,0.0,0.09084714967067907,0.06278223906351695,0.02316327444202178,0.01898242251260666,0.22967031032216545,0.03179903012958105,0.2976190476190477,0.023581709556567826,0.01908868780200908,0.0,0.02821670428893905,0.0,0.009867528430816293,0.0,0.0,0.09047728421036808
0.12505546340468052,0.1569037656903766,0.0,0.0,0.1769924034860424,0.0,0.0,0.0,0.12038059539482428,0.03492565609428908,0.1602866974887455,0.12592750656869972,0.034925713008431065,0.43584379358437936,0.13528375711409735,0.020525342504272414,0.0,0.0,0.0,0.014450355442618,0.0,0.0,0.025055287704039475
0.11745890788294402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01451417684586232,0.0684044431117422,0.04622365404698321,0.1697801410055512,0.0,0.0,0.6307425582752179,0.01922526714721232,0.0,0.0,0.0,0.0,0.0,0.0,0.07524100910654236
0.008697331481880486,0.058997050147492625,0.018075076638324947,0.03810085041098117,0.008318816997672396,0.008550517491307566,0.0,0.01563249871422698,0.014172065066510354,0.023533824401941357,0.04089898682980763,0.0,0.005243817448031945,0.07681907571288102,0.07846182572046967,0.040094913405406,0.008779322938614975,0.012138454401583908,0.014612875697034169,0.0006367321074457415,0.0,0.02757181960721784,0.1050503774783155
0.7007668389980014,0.5530055863663011,0.25090406889028155,0.5959717289882318,0.29843458730452305,0.07133207993872294,0.0038133463889882357,0.09139297719201624,0.22627521889374255,0.22701872817119276,0.04368096399108577,0.21264187730659426,0.4737229591718312,0.5706862335491957,0.3067869935349515,2.0,0.7235944086549778,0.6355061559954039,0.3973955680529899,0.6367395099014634,0.0,0.7310103477446136,0.6752979384491802
1.0912179232199872,0.8239119418544043,0.5880909634949133,1.4568372232196292,0.8421365595947353,0.5134649910233392,0.0,0.8727272727272726,0.5073262662223534,0.3393635145772217,0.027553959971160547,0.3002318970676241,0.13151742968282468,1.1866023339317775,0.4207850930984912,1.2478871646524752,0.0,0.7332108393177736,0.025311157283198514,0.07602584973982897,0.0,0.0,0.9030950330389688
1.3740144209462546,0.6366361253756458,0.33045666036916804,2.2795951869990274,1.4445311708662776,0.6767182083310406,0.09040356709226884,0.3382630575829277,0.3018888519177905,0.2761251404887741,0.24401408693320736,0.4465003026467837,0.199881577981988,0.829217795630881,0.5895936526629327,0.8703333188604512,0.4457331774214773,0.6503896577340009,0.005430484908776262,0.6072812899001778,0.0,0.650388210559349,0.6012671999197445
1.573229890707738,1.8112653332144184,0.9195831561037856,0.9446334892953352,0.8264302763155401,0.7127605274351341,0.273700869006404,0.4927945555082943,0.13418348678377254,0.15985823221023804,0.2714700535680664,0.37575765631646096,0.19458364348504187,0.4048277328796257,0.2782126137417119,0.5784137104761218,2.2813959026101447,0.15864052198532538,0.0017990193032847606,0.21850037668788613,0.7057765017250344,0.3207335408147365,1.3670688209812636
0.8863954304829076,0.5766320923116155,0.13810452349582786,2.2327624066754503,0.1543942331092705,0.19731225296442684,0.02886085243333864,0.17399161576236674,0.4428863627981005,0.17403065056176087,0.06319736916234497,0.07357048748353097,0.10463603425559947,0.2507905138339921,0.2678944181101229,0.7706107379807569,0.5183709902720445,0.9387814970355732,0.10922014477949993,0.2241994372613385,0.0,0.3065158689782022,1.5661361202853306
0.4900363208010208,0.3959611316763617,0.3579963570127505,0.4200819672131148,0.1214158922418294,0.10655737704918032,0.0,0.19922503725782412,0.7102376386610464,0.4065774098793621,0.09514736401063154,0.3218237704918033,0.3230020491803279,0.6501024590163935,0.49048122686409296,0.6051476366109412,0.18970278766464888,0.17722207991803274,0.06933597347577823,0.042720200055570985,0.0,1.0,0.9569011105235324
0.572391210080425,0.3437094808621303,0.026612712548498816,0.2137918912584954,0.31320323800340044,0.391919381298336,0.020534696036469676,0.20847893985555105,0.21103800998367545,0.26250397540589365,0.1009775013931507,0.3775994062963831,0.13800581985782362,0.22800562456058115,0.9136206788152555,0.8376766702317368,0.1345124805151539,0.16890159948441524,0.027489565860813192,0.40563866170413065,0.0,0.3689154854083956,1.6141854519852892
0.7544027307011798,0.585914392244953,0.4840511611432114,0.7679671415288569,0.3500608515665947,0.07899980075712291,0.7365080804398394,0.1664674237895995,0.3355235414874236,0.2648730019601577,0.0511386543210999,0.4193875772066148,0.2347874950189281,0.4213986849970113,0.2000130686188184,0.7263567881705276,1.4755921160446088,0.27163380715780033,1.0,0.5078556358718226,0.0,0.2872993515729338,1.3819145415993623
0.40041847204879627,0.33933057204511863,0.10702169947452966,0.9558182907239509,0.3710343256070933,0.0,0.014910143889640357,0.02977879753179925,0.249644850968448,0.0,0.15519037665911567,0.1781630319366168,0.11306631000027227,0.0,0.5782081445617583,0.7891626251602504,0.11342190686149063,0.6396831352609654,0.02763698036116946,0.2490354225243896,0.0,0.4755515982865133,2.0
2.0919211309439016,3.0,0.3390449797721797,0.8213552361396304,1.1111429399911126,0.10938047778835076,0.0,0.16534736861275648,0.28878482468152555,0.14249797897562194,0.1467011633020987,0.1325478706532445,0.1933085424283401,0.5296238794010117,0.9894083915471554,0.0,0.20863791341291574,0.9444783110882956,0.5196754420074021,0.03523822782166846,0.0,0.2298842595232629,1.5964580371348416
1.886388106766206,1.7562643839734704,0.7987990853540013,2.1653705058473016,0.4900044024187574,0.9593180444670631,0.3193475950331651,0.5025142483713048,0.1880256314909692,0.24066844498845566,0.2134680016487334,0.3080489201310473,0.1417328000254461,0.10090969814561533,0.2195455442040236,0.4217715302944768,2.02440552375997,0.314056834266357,0.002690603633717657,0.2436922509611025,2.0,0.15983175339703887,1.3511613375209957
0.5703320138322989,0.6695946200905674,0.10563661754085593,0.21936575226401872,0.1867350843603541,0.0814079279501139,0.1059636658923756,0.17315383760471226,0.24485356616904705,0.19516421283105384,0.17691423407928716,0.12405928518867068,0.245630275258944,0.8138264188779146,0.13891367790201442,1.4081345100191534,0.4742778249725423,0.34820556909031736,0.02479936429826397,0.20925567522097074,0.0,0.016148247600773942,1.485831883971278
0.1736540738101532,0.2605439446473903,0.4401087651951376,0.4090491042866282,0.05117644901402252,0.06836852207293666,0.007007481444946904,0.11857267492584188,0.18438893230391196,0.02339981823612773,0.2284463834575796,0.09964251439539347,0.28353726807421625,0.6850407869481765,0.1660581845332565,1.2685471491900644,0.0377585011148255,0.4894602477207293,0.027601306907632253,0.3546268583883666,0.0,0.003709545618669353,1.844703653623764
0.4976866844104168,0.7213384172846271,0.22088378400767936,1.287491505864646,0.16544496240308365,0.03687193363886152,0.135148643178552,0.1931478455902462,0.3051450083934843,0.1607723758294014,0.04859318476614703,0.07687865942992403,0.06532446293602505,0.14886678241283846,0.2293334761942016,1.0641381430449914,0.8132931258290579,0.8915522402358719,0.1151098841712277,0.21175007893592,0.0,0.2316977979061104,1.7010640350224862
0.6667525086896952,0.4189536892010289,0.1227419790243883,0.6979447446140704,0.1895908980429012,0.17222081202934816,0.29897901412212424,0.2614721754294586,0.3908612287133402,0.4686459504469601,0.11299664287371855,0.25803104841796504,0.2531201776440109,0.5624252094136417,0.3490031369359207,1.223151274394449,0.4238165408862102,0.3899804977880117,0.13104645093839395,0.4215334966562039,0.0,0.6867383986105032,0.6938174913917754
2.545002873509946,2.991161490062918,0.25353457172342625,0.4627837977296181,2.0,0.06037151702786377,0.5651544632844175,0.04703067830002814,0.05332072433466012,0.13607723059005145,0.0727377748422907,0.31514447884416924,0.2815402476780186,2.455495356037152,0.9478926340904504,0.9877581462073924,0.0,0.5392257643188854,0.0,0.0504243847405153,0.0,0.11686540171044968,1.3644173864298994
4.0,1.6837866392679903,0.393709935897436,1.9506209935897432,1.0286624203821657,2.0,0.2194049178375804,1.3267701048951048,0.4152549590449519,0.4901064680508498,0.015724178728962486,0.15730168269230768,0.20038311298076925,2.542067307692308,0.6868570766717971,0.2713850827148417,0.0,0.3320547250600961,0.0,0.0,0.0,0.08710967250571212,0.668686339350036
0.4098696224572132,0.4453860672614962,0.38719464144996063,2.302009456264775,0.08170935537787416,0.09219858156028367,0.0,0.05027724049000645,0.7296842053119491,0.7970301989171866,0.0008397830697611168,0.268144208037825,0.3045582151300237,3.0,0.4536116927157996,0.16509187283543944,0.0,0.6218833111702127,0.0,0.013861341507392716,0.0,0.05568429183343866,0.9004671552239467
3.5777636826884818,1.4743687380552497,0.9801516058248556,1.3034859365649307,0.7978135827739595,0.9802513464991024,0.0,2.0,0.5223836427527698,0.4774943299325912,0.013013782972960618,0.2610712148414123,0.19047351885098746,1.4239228007181328,0.22361574076449825,0.22576784413537498,0.0,0.021565024685816874,0.0,0.0,0.0,0.2602342819560233,0.7124927841099093
0.8977017470255598,1.3886514847577127,0.2653769508697434,1.2366517907028718,0.3607042882064181,0.26801877304726784,0.11474075488656567,0.4010338890074055,0.2613071507162882,0.1663129121957196,0.09839971281932154,0.14990152531009052,0.16788057674041792,0.13294083137780754,0.39381930891813294,0.6586331723920141,1.2025744937105298,0.8078615736569728,0.1110661727316215,0.318588970976778,0.0,0.6762412748147091,1.4460601708327767
1.0146092478514526,1.2213545832801187,0.5991471988763092,0.8869758746035054,0.6299012223441809,0.09029658956727096,0.5261938600469525,0.07737723136764603,0.2926151798434783,0.14698877044879488,0.0,0.3767480493621356,0.9530776087610846,0.7161648260054176,0.057541270313837364,1.0523360282969083,1.334257434112825,0.2845034447280684,0.14199177731315746,0.4271723275682434,0.0,0.9690550217764016,1.0318755345391142
0.3362465801497607,0.652515922364636,0.09818105951079613,0.5935477934694452,0.5630275429024991,0.01615889135724109,0.03982850301589844,0.09829443274381387,0.18277888618741686,0.15979705859266408,0.13956287940719914,0.1803671233118234,0.4867433508762651,0.22024258172008887,0.33811626786933,1.2120103507773403,0.6105437624259348,0.433618853637734,0.008202764237499063,0.4902663231742412,0.0,0.372962954816586,1.390335062299015
1.0683128588184454,0.4980129697372798,0.9005269186712487,1.0567010309278349,0.6108345918970385,0.0,0.0,0.20880974695407686,0.6238956409937624,0.2221312226504772,0.0908793606371728,0.17989690721649482,1.0,0.0,0.15430156638729042,0.6543328487680559,0.0,0.8420586340206184,0.0,0.08059584134195352,0.0,0.17433908339287538,1.0878809659182338
0.4113547413684568,0.6172166468091488,0.0470918043392316,0.2732236345557139,0.19737462501756015,0.054821434989397504,0.027336573726334128,0.07922642703344981,0.13055447116204438,0.17140496181142256,0.0748055564578858,0.05017311401564615,0.12207895057365235,0.38323938853014816,0.20744932311796416,1.0214641918876972,0.3368792061378312,0.2701057384450887,0.2901714906300634,0.08210757861910427,0.0,0.7326016233064165,1.8551896076214875
2.6052402512049078,0.5969677419354839,0.0710171635049684,3.0,1.37021179638548,0.4904065040650406,0.0,0.3688632668144863,0.270955884236237,0.10794131517614336,0.1721884212778668,0.1134959349593496,0.06571815718157183,1.2036585365853658,0.6421597886864945,1.1589051777592063,1.2042271268988445,1.0,0.0,1.0,0.0,0.1806970940996539,0.7718565518641658
1.862672895750027,2.0783397523870994,1.8587315391152777,0.8276298700557619,0.7731327489687306,0.1965529283674685,0.07374945121312508,0.3938927058958283,0.17275297966826642,0.277881839786307,0.09816734662534964,0.5452739146015507,0.3477443501760969,0.4598235378705397,0.1696374290605257,0.5957442606397072,3.0,0.3528576555085355,0.3643394436056801,0.5066897081921311,0.0,0.6048826497719926,1.011716322913533
1.459131886677998,1.5080876702688708,1.2868299342471865,0.9531197759946504,0.8171520932223421,0.20862587763289867,0.13732063062251768,0.4494802589586943,0.3045964584699473,0.3234568680427214,0.12607502796935846,0.5287215814108993,0.39524824473420267,0.5303410230692076,0.20324618881825826,0.5940665074125326,1.9151038694530504,0.43673500971664986,0.3429128678169339,0.5162202709824388,0.21898333890560573,0.6663555021500145,0.8212899624993606
0.9760944174538884,0.33836873885969204,2.0,1.0995429259523082,0.4639291591669642,0.17991248600793727,2.0,0.18687413465066866,0.0,0.42689779759520297,0.1227180018050703,0.2224582499462931,0.22534817622649614,0.8788287371527423,0.034030596752704326,0.26593643138461465,1.0715784820662115,0.392771509616363,0.016259377111672378,0.8991840622429039,0.0296226571539485,0.5537481599996776,1.413562134464918
1.1144027734005673,0.2383581812393888,0.3591739766081871,0.2809758771929824,0.10828025477707004,0.08552631578947367,0.0,0.23319377990430615,0.3579553928402626,0.08928778423432669,0.05307753622099117,0.1913377192982456,0.1828056469298246,0.0,0.10849218800369646,1.0900786888286595,0.0,0.6717079564144737,0.13912810467179182,0.08572145405887599,0.0,0.0,1.8903143655183745
0.3246308224329061,0.4442338497787873,0.4016406842996439,0.4039674198633736,0.4670332796690442,0.013662637940094586,0.04796239927505698,0.13836526059332152,0.39480795438636257,1.0,0.060151101630192924,0.2674505167279734,0.4805186985461553,0.6946269048870205,0.0,0.07552284947204937,0.060808565672851186,0.22723167367314764,0.2074371040403384,0.19171335179956714,0.0,0.02221609444181413,0.8389953865494155
1.2562153629703343,0.2768324244384879,0.0,0.9789875835721106,0.8488675560746811,0.4469914040114613,0.0,0.05803594686116175,0.4935385661410841,0.4366314757403959,0.0419880872282952,1.0,0.28951766953199626,0.0,0.2425417387679044,0.499954541178173,0.0,0.2065051934097421,0.0,0.1120028167646059,0.0,0.0,1.3272259972748064
1.2216486567095692,0.5552558398220245,0.0,0.0,0.3783585914049345,0.3984674329501916,0.0,0.07760362243120864,1.0,0.4357513300637772,0.1803347051835246,0.5571519795657726,0.3871328224776501,0.0,0.34864075153567003,0.3908840219208375,0.0,0.0,0.0,0.14976621858562245,0.0,0.0,0.8684799119690934
0.0,0.0,0.0,1.6116352201257858,0.0,0.0,0.0,0.0,0.7855427517102354,0.4664123269882728,1.0,0.0,0.0,0.0,2.0000000000000004,0.586761952731181,0.0,0.4532724056603773,0.0,0.0,0.0,0.0,0.0
0.26049861062189344,0.4681568845558246,0.09843487842135576,0.1155059725039441,0.07418795909900677,0.02343926076177597,0.0,0.027389513799250104,0.11105096330407327,0.18745004291841785,0.12789866867631938,0.07210202088498234,0.07059480880474796,0.3575050709939148,0.20013050238078955,1.7601255791573436,0.26080392264015284,0.3194462052062204,0.16522703618448542,0.026429332691580428,0.0,0.5172525366126877,1.5537579295476007
0.6482420628094118,0.40889943918418464,0.11678057190450272,0.261477812762046,0.4000659441481736,0.045097952065923735,0.004414099190149822,0.08922197539913455,0.2770340170474688,0.25440052832794924,0.11495307452644456,0.23544848392173354,0.4447530143511508,0.2725118030468108,0.1667811666453899,2.0,0.6405732920430922,0.4261978937651837,0.27862042372937085,0.6433327437327614,0.062185013156972564,0.7008480674315329,0.2941556212550647
1.4252498786996604,0.371142466334584,0.18149330660748803,0.6835198427454393,1.3950832928998869,0.7219913131419419,0.0,0.6176824251629643,0.6233598597487904,0.3319649763242721,0.02632217370208637,0.4568170790878214,0.0938205109202932,0.4568170790878215,0.10872168977647434,1.5400292259562642,0.0,0.3226517380710666,0.0,0.08398219699332055,0.0,0.0,0.4702766107897989
