STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
MEGHALAYA,1.7661725471421803,0.4786921629572648,0.4786619765049445,2.9419450265006777,0.870238156028261,2.0,0.0,0.7748455366794601,0.3845603806163237,0.519983122729045,0.024258797698471644,0.5430611054607855,0.4963681853468874,1.6130676915836533,0.7465368838273281,0.585350165974355,0.1955456953279672,0.3592692524450517,0.049941633253819215,0.08423121610277245,0.0,0.17557133691732485,0.26895387034560125
MIZORAM,0.495240205399216,0.10143136649160747,0.5578373361178791,3.0,0.0890376266102907,0.14798854014540286,0.0,0.08335500424749917,0.9349577520779584,0.7115587767642442,0.0033624764258143175,0.6724442534498402,0.3170473317532141,2.8198272315919373,0.551066344304148,0.36078005506982225,0.0,0.6047829536438852,0.0,0.0008019486894664182,0.0,0.16944476672983458,0.1949762308417361
NAGALAND,4.0,0.7888609345869335,2.0,1.224938954556259,1.3654805251300302,0.3673243007685603,0.0,2.0,0.571950303877133,0.5164817626818196,0.023383791097738978,0.523633794699709,0.2853259396411161,1.2442898199969745,0.7186561700692843,0.19590505220919957,0.0,0.19245381012378207,0.024077517862386218,0.006816216332887634,0.0,0.2327744357694441,0.06330298453715588
ODISHA,0.6483211045471674,0.5029900237015369,0.27369462534646216,1.5196947005069634,0.5455580672905667,0.3954563824178836,0.03729752012539831,0.6548372364782281,0.283721023180761,0.17212292475433252,0.3395772670558697,0.23704681840843894,0.24249360075371232,0.17129127589879944,0.9550690425423977,0.8637806887141017,1.6012971864140728,0.755949387973762,0.14380075349671184,0.19287373022692234,0.0,0.39607037897937375,0.8172420826177454
PUNJAB,0.6397322076825978,0.5461576725432625,0.7645344404703299,1.1345116060809552,0.7179727649576543,0.08335198684635169,0.10914961301359982,0.13067267125343143,0.39440729059065527,0.2311894115065173,0.0,0.26289192283877477,1.0,0.825873848641023,0.10420178066663431,1.1372538129782526,0.8214757601318057,0.1694433523065243,0.040157378010387476,0.1881138199101798,0.0,0.5122977303982005,0.6145346929935042
RAJASTHAN,0.18348281496333907,0.22006481480448367,0.06605531476210295,0.6945883637312058,0.5296160381997596,0.031153421233726046,0.016092477217930303,0.15152791127951973,0.15217576957616263,0.1815895796549453,0.06496342289689716,0.19177965632557933,0.8852880585776558,0.12614182092399245,0.22965191964725634,0.9900048401005845,0.6581412500070452,0.2570769616544913,0.003637413529715271,0.3787644023448728,0.0,0.30799218289130575,1.206283832446338
SIKKIM,0.31310707224972323,0.19345601584419875,0.7599578503688091,2.123109766945383,0.12701825885932733,0.10080452272233094,0.0,0.26496614706345456,0.601891530983018,0.26741608094760916,0.1648422112670901,0.3233259355628683,0.6971383939300305,0.0,2.0,0.9688604835070298,0.0,0.40139361786364713,0.0,0.03283639758219653,0.0,0.34843695117667717,0.6488176630545056
TAMIL NADU,0.23076955394063797,0.2654850853425862,0.029280994802136213,0.2511057281207649,0.21838223687809505,0.041614009595099095,0.01179206604589833,0.10344509083217744,0.0981751613709603,0.07124766202380806,0.11245893984253809,0.05138789376979644,0.14696155273981154,1.2665709763140671,0.18974121319911125,0.8052619877035923,0.2653009019991664,0.14869651516997404,0.1594086278146779,0.051088523759790054,0.0,0.4433190405491956,2.0
TRIPURA,0.891146769364085,0.20038587633893898,0.06931149809710528,2.96264530072626,0.997663003029938,0.17927940791509006,0.017762934570450622,0.4919522997122128,0.20597642825655754,0.09015632723954348,0.26144958323384465,0.3096318460881291,0.19074626220724225,1.6116771159874603,0.5354732586153721,1.2521285088100935,0.6795725963571633,1.0,0.02169503483552341,0.9999999999999999,0.0,0.23238380809595202,0.4497214305343705
UTTAR PRADESH,0.8205679758076384,0.5053344457856992,1.6337082170356332,0.8579513754725001,1.1869676743699473,0.1362921335228372,0.014208441686908296,0.34287610153596776,0.15630857406346416,0.22237822560676798,0.18352403914424983,1.0,0.610589851127855,0.929263522105956,0.05422065866982362,0.4375575952162862,2.9999999999999996,0.26966264002965074,0.5778097079916962,0.3456471066362803,0.0,0.38011762985135134,0.9179264115296047
UTTARAKHAND,0.7574408450487852,0.49434390679248164,0.8352442498783961,0.7612844472600568,1.018726042540724,0.13294905435826843,0.007135126382710367,0.4493038033828614,0.24499879230170454,0.28764127415186735,0.4071335907393643,0.7595749875096518,0.5783988398050228,1.3088507021433846,0.07645575567646226,0.7247018315724121,1.8681723853447738,0.208969719755001,1.0,0.2659021816319038,0.0,0.42364440738424475,0.48779412644221865
WEST BENGAL,0.48079835112438385,0.3314637618764456,0.8560360232829142,1.6635312912739182,0.7891689465295914,0.12844044709268246,0.3161861552650546,0.16067813900371072,0.0,0.2463911859618255,0.36451264043531856,0.3268867871284162,0.3083308138491439,0.5249390096144475,0.05897895755185269,0.5671824408982127,0.9695927191415818,0.3505158358714663,0.025806264413770708,0.939876527296396,0.09409581934458855,0.22855608425572096,0.9425802508004392
A & N ISLANDS,0.20045064357180148,0.25161188973581405,0.41932670504099073,1.0543334216803604,0.6758963886671984,0.0,0.0,0.4386060937785075,0.4746896092146924,0.20385942261435439,0.12836414190927165,0.5352107323376278,0.238324694957348,0.42393320964749526,1.0644549659374503,0.8461551832333907,0.513917144864204,0.4196453147733081,0.09843937575030011,0.2000406322373718,0.0,0.028838885981743122,1.255761519144042
CHANDIGARH,0.036375873260751576,0.14370174669678462,0.2822534880535389,0.39426866697281354,0.4150846790374697,0.018719740927830474,0.032148908290655316,0.1616739328122761,0.34447147674421763,1.0,0.1530444358881624,0.37026344100538766,0.5994605248812696,0.0,0.0,0.04165956569662707,0.17296168472534773,0.07454015289759919,0.014724587367381447,0.07433023220359036,0.0,0.01779412819860543,0.5186850107084219
D & N HAVELI,0.6628211503149484,0.10062193912808343,0.0,1.159503837808077,1.5957900853055964,0.183509480267585,0.0,0.0,0.665344779060915,0.18081128569406743,0.42396707015863344,0.9809972276013877,0.6621416383852399,0.9324416232146905,0.9325623021577732,0.4039361489891848,0.0,0.15383506551540221,0.0,0.05593219848723765,0.0,0.15857791418888675,1.0376903575539393
DAMAN & DIU,0.16567746780210868,0.1626991838321026,0.0,0.0,0.5507481403456995,0.5934459805427547,0.0,0.4456803856136447,1.0,0.31942849795477746,1.0,0.634483690755091,0.08922002587112943,1.507697947214076,0.7476592386773299,0.2751257731361537,0.0,0.12437068804773445,0.11669829222011383,0.1311971104001094,0.0,1.0,0.0
LAKSHADWEEP,0.2507902228104534,0.0,0.0,1.6314422419685575,0.32782495089370767,0.0,0.0,0.0,0.1535922162074551,0.06965539977708846,0.8950165291699026,0.0,0.0,0.0,1.3254924096521696,0.8853100214731258,0.0,0.0,0.0,0.060005349224934286,0.0,0.0,1.7929169875216706
PUDUCHERRY,0.1294071426727587,0.14153426695356291,0.11119848281604143,0.12426298896533414,0.04457843792831555,0.1474991011972371,0.01899840025414402,0.05538621749458003,0.07712907292792429,0.18794964179328347,0.2341904696924415,0.10250428036652705,0.11752936661155797,0.1498934018477013,0.08356599080724211,1.2663912950445313,0.09085486505717137,0.20092758983057524,0.12182094726044355,0.0,0.0,0.26384199084138954,1.6924912406110013
