STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
MEGHALAYA,4.0,0.22816003251349853,1.1778604423006174,3.000000000000001,0.8206519505076663,2.0,0.012393964678069812,0.6300884484228474,0.3118647419404863,0.3992258860102649,0.021722506642594896,0.27614379084967317,0.5113162315091184,1.0147058823529411,1.5349529991604451,0.6004282921458814,0.0,0.42018995098039214,0.014440113394755493,0.0659930229760616,2.0,0.2029411764705882,0.3858864577628579
MIZORAM,1.158524670249145,0.061998087061703816,0.9390660683119724,2.657101541733251,0.15772736909052362,0.07474352711284807,0.0,0.04498630020602791,1.0,0.7382301965864996,0.0008028843615829387,0.3810454323400097,0.33009165244538147,1.2134831460674156,0.7771901990530655,0.37634458363082146,0.0,0.4257322708028008,0.017268880112536123,0.013153470138853509,0.0,0.12134831460674156,0.0
NAGALAND,3.3229461756373935,0.5410111533259109,1.5882764037821355,1.3543668966211153,1.761528913594764,0.5779036827195467,0.0,2.0,0.40673948390045017,0.6379926107738071,0.010825122428073129,0.14730878186968838,0.34517595031406,0.7818696883852692,0.19445502816599336,0.17988192357061672,0.0,0.14839569562480326,0.0,0.0,0.0,0.22152974504249293,0.11280808463793413
ODISHA,1.7155543595263723,0.34061434429028675,0.2069180023503345,1.1948427607910521,0.5985471630413441,0.5215285252960171,0.034292192474177224,0.6145738756025647,0.271704627133807,0.18416636344748966,0.09324448311646386,0.12034445640473627,0.22595192711942047,0.16835306781485465,0.4607887793930566,0.9263462496023303,1.6008333622695232,0.691255438195192,0.13317857003903666,0.24720034516081463,0.08783638320775027,0.36876749192680297,0.8310482154640008
PUNJAB,1.8358278238852157,0.4583545284359712,0.8720375692666491,0.9328226710063432,0.6984092270317279,0.08178365452243634,0.0819434759055797,0.11075305644406662,0.3690722179093249,0.2528138470751018,0.0,0.17116331410887606,0.9654403463158203,0.48918272612181735,0.1258466151082308,1.2062313019571413,0.8237091555910498,0.12821438200403243,0.032818402601826634,0.20092550098509884,0.0,0.6384611056407371,0.4142665602018737
RAJASTHAN,0.6406958244529162,0.12056809386454098,0.11540649247048344,0.5864923794109705,0.6181310221876855,0.024341848527601833,0.010382759014913992,0.12245826475889422,0.1575893789568227,0.19535520855564054,0.020263501570863415,0.13143217362591178,1.0,0.09776363581784889,0.16225727798785733,0.9929522069550614,0.6082534862395093,0.21314110982699447,0.005093420239358056,0.41911680972018706,0.0,0.327176777834479,1.0848932429068392
SIKKIM,2.1726457399103136,0.12823009041700856,1.077504619862448,1.7583423157767228,0.3217418281298474,0.0,0.0,0.13764866445700918,0.7428569349596054,0.10381587239092135,0.17697358130418975,0.15545590433482812,0.19869076308334804,0.8251121076233183,0.903927504047715,1.0450723797693136,0.0,0.21354945191828598,0.0,0.06037029904536577,0.0,0.6085201793721973,0.6720383739199737
TAMIL NADU,0.7777389791116887,0.1802389706845361,0.035762413552858904,0.21043179880149648,0.28175132882431153,0.04247786090869019,0.005905138032784211,0.150762601194208,0.11599505353407151,0.09760110064045122,0.04113057270915023,0.031999358867943965,0.16213722903372094,0.5561362634594799,0.16094564211316698,0.7673627754056054,0.2580554678943705,0.10157238352290617,0.10137928223417969,0.05625751172982634,0.0,0.5343331940397616,2.0
TRIPURA,1.8546299671892088,0.13355317492513286,0.08759880795819391,2.2674880777975575,0.7912467871334007,0.09761210353627414,0.0,0.3231268525416475,0.21393721116409267,0.06510711864749699,0.09819538414291125,0.24644549763033174,0.22210556044634197,1.006197593875319,0.7461753169922691,1.518749612271951,1.2283554619971069,1.0,0.03221782500032943,1.0,0.0,0.2829930732774334,0.20779667057820517
UTTAR PRADESH,2.0062643159575204,0.37474915262796105,1.9999999999999998,0.6559938651954214,1.2622500796331388,0.16151002984660232,0.010354255491445008,0.3042772836875794,0.1501753594879609,0.2774272679144266,0.07446088898895097,0.5890770690173758,0.5667161438917188,0.5411952523079059,0.025224965974073754,0.4162803570689718,3.0,0.2298936112267956,0.5160794493306048,0.3335196776504492,0.0,0.4852797251336156,0.7504401338852323
UTTARAKHAND,1.6947852760736195,0.3211194253097173,1.3922358602244516,0.8165109203374694,1.1208144518327023,0.3041922290388548,0.024128945549125685,0.4681766989715776,0.20920750777034347,0.30661639071231755,0.1606587067217001,0.4608043626448534,0.6846050287198113,1.3483299250170413,0.05911460721021598,1.045776640572052,2.481580432599629,0.19314798246610618,1.0,0.27607306203414456,0.0,0.5369802317655078,0.06548047765710818
WEST BENGAL,1.3995718178279484,0.27960294481283654,1.9790506267339825,1.3472293745779433,0.8727669773374365,0.1448299656746523,0.1943316119210374,0.15295415696730708,0.0,0.23769546702752503,0.17995160353100478,0.21115396864715663,0.32318888777181753,0.37358009837573863,0.14064424559909317,0.7256115321379428,1.0401970140257912,0.24544660182006914,0.03377450493434867,0.9594688222461081,0.2165681729714427,0.2211569765384479,0.7048754585675588
A & N ISLANDS,1.2194473963868224,0.014692505614452452,1.0213965153212579,1.2459378932292928,0.6099760057211985,0.0,0.0,0.2691170355311186,0.48293718449687095,0.21685167780662334,0.03493894254566041,0.19341126461211477,0.23543060662904686,0.5866099893730072,0.852561826797648,0.6870104896014736,0.2469404545610366,0.4554662592986185,0.262960449662625,0.15022003742266096,0.0,0.014665249734325184,1.3707596675001876
CHANDIGARH,0.4734177215189873,0.02954118399858733,0.5407224308958108,0.523108389637857,0.40364797565657373,0.0860759493670886,0.02560373462608852,0.1748486516235553,0.35412549235794405,1.0,0.05589296438525786,0.2779184247538678,0.6013679150734329,0.310548523206751,0.0,0.02297257018983262,0.13072909577605368,0.1044860525082044,0.019887143510751867,0.0965670057725661,0.0,0.01358649789029536,0.3700752735132501
D & N HAVELI,1.7307692307692304,0.14374298749700481,0.5436278964464388,0.581894312540886,0.9739605566464612,1.5576923076923077,0.0,0.104170765296085,0.5151011286174089,0.21715227348753252,0.364743514372622,0.9999999999999999,0.5012221738414775,0.6244343891402715,0.746961539451445,0.3194418624665619,0.0,0.06464460784313726,0.07997601264787658,0.04568747744496573,0.0,0.2653846153846154,0.6979730435907455
DAMAN & DIU,1.3858695652173911,0.20186865469558435,0.870592500830891,0.22436320062205017,0.0,0.0,0.0,0.33364839319470696,0.6367074024727475,0.23082945617725087,0.31952699525592626,0.753623188405797,0.1605363774187921,3.0,0.7145042253215549,0.3081103366319831,0.0,0.20705012077294685,0.12807752750130957,0.07316617764737265,0.0,1.0,0.40949862327739484
LAKSHADWEEP,0.0,0.07339116441898878,0.0,0.4773289163238336,0.0,1.7126865671641787,0.0,0.0,0.024845661946154996,0.06278794855828632,0.9999999999999999,0.0,0.0,0.0,1.0118950388665684,0.7725210840546042,0.0,0.0,0.0,0.0,0.0,0.0,1.1437664867033388
PUDUCHERRY,0.6165323458941407,0.036525058442765726,0.26168975193784133,0.0,0.14065254825889867,0.11664125462862121,0.03304337348280864,0.04513083253624767,0.06852294599122116,0.24519019887089566,0.09291105466549286,0.03964277935090394,0.11340001567613651,0.30058810716619466,0.0931822009050929,1.5654395730606079,0.0,0.1649275303129311,0.12319546099886368,0.014661921898406193,0.0,0.3501851448486169,1.4534150390690308
