STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
JHARKHAND,0.2755482363849141,0.25523637363932883,0.41320021544201446,0.3837245391098322,0.14661706554820123,0.8693484213601022,0.55166105100191,0.40421929977846655,0.029803986739819214,0.02977923490894729,0.13207402406769972,0.06326016470360091,0.020191744744389537,0.09414993253952658,0.0653690227734611,0.020729024684144646,0.3045545643887295,0.01646630481749302,0.000432599770441797,0.0164219683673938,0.11227818041980811,0.011151954406562022,0.036933079047295925
KARNATAKA,0.05273291514154149,0.10139965902216357,0.04987420915679697,0.046251299061657425,0.043348846171586554,0.05675139706984339,0.09650579363172748,0.12342864910389198,0.035967452805784075,0.019942425690828196,0.10205268135650422,0.021096853118680037,0.02276640492986147,0.12507867544165185,0.027836734418578347,0.056539716228758204,0.07201912828047129,0.021531472914757155,0.0016346361528772754,0.013889185270648656,0.0,0.0006193291129770259,0.06360867214587515
KERALA,0.0006510297753867279,0.04441630475603532,0.07859413084520837,0.09319990394329235,0.014908695968625067,0.05895111950481473,0.036611462043317104,0.07914909305473138,0.025164127705046797,6.54748898089065e-05,0.13003178564361118,0.01849668182699618,0.024614211663146972,0.2397357009189801,0.07587000017944938,0.05008990151259953,0.00928563862495512,0.026383448597031997,0.0017172911591726771,0.021292765099045194,0.0,0.0,0.09119256306869203
MADHYA PRADESH,0.04488526411060696,0.118437776836267,0.050572938800756216,0.27015773591986236,0.04450281699573008,0.03177082692221405,0.20919828210543306,0.15431033780676146,0.0470616764605519,0.017985139859330455,0.031065550579374653,0.00906510308189089,0.0072109074408931335,0.010890039488429506,0.054945629489145456,0.044081177157675795,0.11967580237810951,0.05482928518957651,0.009097873496000065,0.012171459307356306,0.0,0.012257568202566854,0.07411657409849612
MAHARASHTRA,0.06115800217359431,0.06368515414668902,0.043370557008493064,0.13094732248026994,0.048666631626691895,0.10745869211427778,0.5602141228216035,0.2078815673364003,0.056438403732746216,0.05477187439480824,0.06532035772081493,0.04972900049788667,0.02314440923103556,0.1612082172634169,0.07194372438982087,0.045929219914966624,0.06423995374723329,0.023259464065826956,0.014400694166947139,0.030707627691924057,0.008342851136004324,0.03548586634206813,0.008645283304466289
MANIPUR,0.3999767258331389,0.506227400562475,0.14770874199418618,0.13838155392337076,0.31951075425612113,0.2794978316965784,1.9975225910872445,0.12136069612495297,0.016152780934871713,0.010613986915217952,0.08763533714088724,0.07692756050449806,0.024593464443328054,0.8370162046337217,0.28691535816353086,0.01848585104572031,0.0,0.011903390720524711,0.0,0.0017344490512182114,0.0,0.001900253005114395,0.06576764213905642
MEGHALAYA,0.4665668937387611,0.2089508002371073,0.08717179817985285,0.26541860938343254,0.27582277935080346,2.0,0.5200844237124187,1.1779972727007142,0.06530662246500808,0.03288691045565596,0.007841424948372257,0.06416469718994511,0.01594349712582729,0.18524007113218732,0.16823126335193483,0.012665491542534046,0.0,0.020907457238395856,0.0,0.0020472050686340857,0.0,0.0,0.02429256515805206
MIZORAM,0.04719376130593944,0.05008904719501336,0.16368969671572992,0.3987187836418974,0.007533603639031902,0.04646060350129899,0.0,0.16280488754429354,0.12437973432547143,0.10270967933469902,0.0021655798067503726,0.05762787395514269,0.02931900781834703,0.5565449688334818,0.11377742769304376,0.007327783225122721,0.0,0.032664038802868,0.0,0.006150730099351207,1.9081541788576515,0.006919207720632476,0.0
NAGALAND,0.3893087645596335,0.2370340356564019,0.5362760987701402,0.2372503521539541,0.15768674910255673,0.31006366021153237,0.0,1.6619727745669208,0.08710092577755553,0.047573286704195666,0.0026405126918867495,0.09578732818752171,0.025554325941519077,0.16882766072393302,0.0,0.003923731916784881,0.0,0.006859814656954388,0.0,0.0,0.0,0.010403434228393708,0.021662886091267985
ODISHA,0.08414900508166548,0.18500460770236385,0.08351854489893941,0.2915722265865103,0.09464528524511552,0.14834481742296984,0.13789112464844094,0.3264080204515408,0.0413107614434518,0.020711692659388648,0.05086084665249206,0.031200047323547184,0.013536105868901301,0.0223241393597794,0.09510952781616244,0.022167031284562207,0.22502732474657636,0.050040339467857665,0.021610474666904023,0.023425890185029784,0.0,0.023009550773636412,0.06734542695111304
PUNJAB,0.11139461536738657,0.2130589760207388,0.2117935097996857,0.18477828713752142,0.1562649068496666,0.05635694289474916,0.8845217771469651,0.07498635076691575,0.042837950287848786,0.01718131657638357,0.0,0.07687298060111289,0.08752442418980334,0.21752958402342715,0.016797498119636264,0.036589786295135165,0.2044563774959109,0.018896475112488886,0.0037257378760446693,0.03506607100603327,0.0,0.052401721228681704,0.03286368056239426
RAJASTHAN,0.01858878537632522,0.0929374617392145,0.029850519967628768,0.11641229513590812,0.1481774904653673,0.013448531167821314,0.07538378260810003,0.09107546032165414,0.027846590451417453,0.01727555133184736,0.12034399669132793,0.0344204625336501,0.039708232466264884,0.05974052475002954,0.07173688775805291,0.04612231545197287,0.08653266377917601,0.02616479522620311,0.0007944949783448334,0.03077860061820812,0.009205602529699574,0.01837823905034009,0.05403836633901937
SIKKIM,0.19295066545862075,0.1858108108108108,1.1592474827768944,0.3102988177615043,0.11432752549503819,0.0,0.0,0.10742061616465433,0.1142952381127994,0.034714211123652514,0.01119819235229807,0.006543078507220941,0.027155703282581416,0.0,0.016612507369224153,0.017933300368262788,0.0,0.0,0.06942213018831248,0.0,0.0,0.010652544436328218,0.045647549244201974
TAMIL NADU,0.031778925572569866,0.10678225592857926,0.009024869500387025,0.04705867659238607,0.052029027694100484,0.03550231467776688,0.011335616989591157,0.06901521825616024,0.02199849441329151,0.016907145107402693,0.05586751290854384,0.007011926115704101,0.012815563156628433,0.06998232138896605,0.06360213769240343,0.04799737757997967,0.04406579138008522,0.016158880338075637,0.014393274920360459,0.0045456949323491895,0.12919813179501424,0.037319054961059854,0.08178685982742806
TRIPURA,0.40859539095902286,0.06694037843627276,0.0,0.6271337405740365,0.2809004035904508,0.3228743784436339,0.0,0.35758294363414383,0.044374208374944796,0.012215968019860413,0.08203110155575763,0.0012723352098443167,0.005629067870730906,0.2231345947875759,0.11817645205822971,0.03751183227925224,0.20400877237721224,0.029214010152775166,0.0,0.06997278952413018,0.0,0.0074780242577457854,0.024997753298277775
UTTAR PRADESH,0.19233994290780404,0.3353187858237569,0.48956588962460446,0.189300238744533,0.20565335076893787,0.17672064719921213,0.062390237910930305,0.34138635938455175,0.028042169365893297,0.030157124435707127,0.06862612449348147,0.11528106144664654,0.027923756334234415,0.08596298188391559,0.04318370185374095,0.02401053573288355,0.44329831590749236,0.022731262542667136,0.03182698311107506,0.035698877516486226,0.0,0.027041592845027433,0.03085177744269524
UTTARAKHAND,0.1745995197068077,0.25919732441471577,0.34610648421390106,0.1578591904554067,0.19177794503329706,0.13787590300364844,0.10868108792305839,0.37613848355536333,0.04112700258023397,0.03747478197217492,0.09075295876799734,0.12759798842015735,0.036533631172038186,0.05161237045295017,0.03347801303026302,0.024812027245037026,0.2477393781741608,0.01800025109476478,0.02290852902535172,0.032192001739950966,0.0,0.03690981951851517,0.016154071540927406
WEST BENGAL,0.10797856901737227,0.054700063349739286,0.6939328530983565,0.1983350929861494,0.12024604512131835,0.15481182548561856,2.0,0.17044078077682107,0.0,0.05433879998723763,0.08370661831433124,0.04262460047117034,0.01831953611632216,0.17258743076198368,0.009752501659858036,0.012366183346090274,0.15373334168714511,0.021862755138352463,0.001716620649431495,0.0541217016514872,0.0696150981224808,0.025034780894631778,0.05661176104608116
A & N ISLANDS,0.07713162401083096,0.0,0.0,0.07851786194117093,0.025715005734446277,0.0,0.0,0.09664590390497774,0.06286684153879984,0.014131425015427534,0.03285907546938679,0.08932904807212597,0.011276251819000372,0.31661600810536983,0.06070241256077136,0.04675908195148183,0.0,0.04073840284877219,0.003346008011681583,0.011809542004966308,0.0,0.0,0.08085565727226218
CHANDIGARH,0.0,0.022078304386223144,0.12987237874248905,0.09125361169965934,0.13946813825476545,0.051197387628259025,0.0,0.10296188584990124,0.0697481085157402,0.12065554326754155,0.044575046115540494,0.04108633505297662,0.04231913905725081,0.061328623295064284,0.007621586590952259,0.0033449530843190694,0.03154043483746163,0.009967631777075908,0.009721842530261178,0.009150048441881461,0.0,0.0011934218587147643,0.014108865386658523
D & N HAVELI,0.020894165406856898,0.04285714285714286,0.0,0.29522716089880274,0.09668842156151801,0.0,0.0,0.09084714967067908,0.06278223906351695,0.02316327444202178,0.018982422512606664,0.22967031032216545,0.03179903012958105,0.29761904761904767,0.023581709556567826,0.01908868780200908,0.0,0.028216704288939052,0.0,0.009867528430816293,0.0,0.0,0.09047728421036808
DAMAN & DIU,0.12505546340468052,0.1569037656903766,0.0,0.0,0.1769924034860424,0.0,0.0,0.0,0.12038059539482428,0.034925656094289076,0.1602866974887455,0.12592750656869972,0.03492571300843107,0.43584379358437936,0.13528375711409735,0.020525342504272417,0.0,0.0,0.0,0.014450355442618001,0.0,0.0,0.025055287704039475
LAKSHADWEEP,0.11745890788294402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014514176845862318,0.0684044431117422,0.04622365404698321,0.1697801410055512,0.0,0.0,0.6307425582752179,0.01922526714721232,0.0,0.0,0.0,0.0,0.0,0.0,0.07524100910654236
PUDUCHERRY,0.008697331481880486,0.05899705014749263,0.018075076638324947,0.03810085041098117,0.008318816997672396,0.008550517491307566,0.0,0.01563249871422698,0.014172065066510354,0.023533824401941354,0.04089898682980763,0.0,0.005243817448031945,0.07681907571288102,0.07846182572046968,0.040094913405406,0.008779322938614975,0.012138454401583908,0.014612875697034169,0.0006367321074457415,0.0,0.027571819607217836,0.1050503774783155
