STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
ANDHRA PRADESH,0.6472355030500409,0.18920275341548276,0.1433857889150101,0.3412907427076637,0.5204363544980495,0.07340350797032333,0.0015298852210537052,0.11034818880518446,0.18149889264163943,0.205721304424895,0.09549715577804013,0.12408117107495131,0.4625787911841751,0.16631731653406595,0.5709161731025147,2.0,0.7602178847437397,0.4406904689162961,0.9874252937571033,0.5075794298436065,0.0,0.5860550754767629,0.4275811173391334
ARUNACHAL PRADESH,1.2648869341782725,0.24063818503398485,0.16269717522933397,1.5144858134202024,1.292575094779819,0.5291338582677166,0.0,1.0323709536307961,0.4665670690356742,0.40551519595252183,0.058481720932709605,0.44838145231846016,0.14428842513088544,0.5686789151356081,0.8180227471566053,1.2454629346042292,0.0,0.5515683490383374,0.022806960025208507,0.06859463667958936,0.0,0.2914479440069991,0.4028923863233611
ASSAM,1.29026867068473,0.16760156219298336,0.4476381999535584,2.3606897236887705,1.8914032065721476,0.49919173181396587,0.01183088263321541,0.3446726440233794,0.24508398674160725,0.28068403489890703,0.48163372957282086,0.3605185283335542,0.1975564503957273,0.33015326178172344,0.7133077160902787,0.8676818626688906,0.47951909842826956,0.30513671701055894,0.011513782654835616,0.5194359992365882,0.0,0.5158644715339429,0.5082129773065979
BIHAR,1.1790653750076157,0.6629826943050476,0.43677991154077933,0.9796660788515412,1.0047243039054408,0.47396819594224093,0.031824339042973784,0.5138999573508805,0.1159321292199037,0.13173967176225143,0.6101998740577964,0.3029610674465363,0.21539760482666828,0.09385852677755438,0.6719521111314202,1.1301779135420413,2.3257466853604347,0.1365197194746667,0.0057177895029384,0.11715408517638456,2.0,0.2813528148418936,1.0759402869696184
CHHATTISGARH,1.0174982486030582,0.33730530587152585,0.1054648195760791,1.5477935848119562,0.23127087650416253,0.18963900098156833,0.012659392802131063,0.29308030683098846,0.3464441572537207,0.15422630716003316,0.16097762147819597,0.081797360671829,0.10181662169271184,0.18148107754389795,0.46908059766604854,1.126306429874829,0.4736303591455754,0.5917012778267469,0.12623350154993035,0.1409196724903719,0.0,0.4388155742174719,1.1353933228425177
GOA,0.5660521352332566,0.14933313473155344,0.5251069378821706,0.49548676070527986,0.21034288019362643,0.21347317466720453,0.0,0.27925238671507324,0.5262594916770056,0.34650418781141146,0.23664919533868298,0.3630496167809601,0.22175832987038063,0.5244050020169424,0.8229124647035094,0.45939947858092267,0.1751801840663889,0.14128515596585084,0.14721943296627127,0.0442779901632428,0.0,0.8095502218636547,0.9401493032368885
GUJARAT,0.4024616361155993,0.008194410310525854,0.03169950320248145,0.06180945246580737,0.4627685647415344,0.15034701083647875,0.0036238350271064856,0.27968667559560045,0.16137561157070823,0.22481561964104507,0.11334942313777216,0.23113762733877186,0.09054508736991536,0.3017979625796502,0.22768781200535737,0.6772372805737115,0.07402658551330929,0.1168481395947648,0.05078457140399527,0.37084149802040545,0.0,0.3186158123300458,1.6535124256462668
HARYANA,0.7507804333201157,0.20815667510144073,0.25949816331711667,0.6050458909754953,0.6745764288621431,0.20366300366300366,0.23015408403536255,0.3061469982104903,0.3593939943510055,0.381315332031924,0.19048156238651187,0.3517646374789232,0.23866021967111048,0.08314436885865459,0.2339283291664244,0.7402963902991778,1.132033654329278,0.14153200862802737,0.41327818754209156,0.366512881322842,0.0,0.24329176114890397,0.9183162618498478
HIMACHAL PRADESH,0.37971877094363377,0.00814008036573529,0.11768146825932768,0.7407548473583602,0.5224666010406412,0.026578540289692032,0.0,0.05088829512961139,0.26457720829785497,0.05892963405627376,0.38258812136718967,0.2320348755449304,0.14899406393004283,0.10054844606946983,0.8427084798199972,0.7036075672226022,0.1221408174098096,0.3964955010823683,0.1209753515948305,0.18853927046738544,0.0,0.3410648994515539,1.6672008741003408
JAMMU & KASHMIR,0.6306096237542397,0.7366322195585224,0.19946584151489813,0.9181665141591789,1.5360549674330395,0.06346126941192931,0.0,0.1628876556451989,0.294522192969699,0.10705469555688422,0.4727580485332407,0.14107167840320853,0.22793818875165991,0.18794012031898524,0.7373035489437111,0.13242251207647815,0.09113568732698789,0.8052568647493201,0.8582874993248243,0.06435221690789363,0.0,0.09207550249498671,1.586436530242775
JHARKHAND,1.7864563620493887,0.6497484798586546,0.4445058109697795,1.6103805475189863,0.860283197796773,1.029239522980592,0.04639646196725127,0.6303307438488918,0.158165180065334,0.3111959160200081,0.5588330280356145,0.2909922315466757,0.21138859716491384,0.0641741796357401,0.35334770973524904,0.7462347676655966,1.709375638741915,0.15560822359720408,0.020318809510883624,0.1631669813441276,0.0,0.2151101613447998,0.8771913931173915
KARNATAKA,0.542258591111882,0.17866140398281444,0.08480471884310962,0.1445643136979271,0.24499831406950456,0.1115765384806726,0.08957935939487323,0.3425678103355831,0.18771592410487853,0.1580225653684264,0.4020171570969417,0.08291461452995705,0.29835090958767696,0.13365835862229078,0.18465084655821432,1.1937514077390379,0.4518937314538459,0.2654302058756286,0.012104106738417211,0.16297530802779295,0.0,0.03462721589307331,1.452596204120995
KERALA,0.14379218433397,0.0,0.15763921642325476,0.23145474939637167,0.1020971160047913,0.08428637243158575,0.06458197910053277,0.2519536840812064,0.1532010035824943,0.0,0.56851824430146,0.09075831567308577,0.38818750784293565,0.06468257624619922,0.3117110476365982,1.3274181367950482,0.05401886694976323,0.42340608398674984,0.1258621411758793,0.2888936471292341,0.0,0.004416981479775177,1.5605220783848712
MADHYA PRADESH,0.4714779705144651,0.22151592446869012,0.14242212924562445,1.0317819666201484,0.19795822504191657,0.05341673831193858,0.02404404495464993,0.30706998837205474,0.2357767072621615,0.1384639356621286,0.1095273531167545,0.06559248169339776,0.08203193290252261,0.02440880298044331,0.38177047819513205,1.3746315936588305,0.7960767637460815,0.5859756223013546,0.2009360048706372,0.12760847493077312,0.0,0.2310004150484717,1.371185242170248
MAHARASHTRA,0.585125484285964,0.12185029382998386,0.10737380091384335,0.4439737530097161,0.2913067664076059,0.27658489476615555,0.09238685087737042,0.44537327058647197,0.348884036015244,0.45065033909450725,0.3423889153349899,0.21907749850541886,0.31843725940336415,0.17934974221668107,0.5502869084907539,1.1491686867908055,0.4837395976307747,0.29582818979895253,0.27679154210996076,0.294694310625278,0.0,0.49595185660196106,0.4570831573282329
MANIPUR,3.1314530240581173,3.0,0.11412265804671906,0.3433086464284656,2.0,0.06959189935563057,2.0,0.10620844839930449,0.07720816791019541,0.20571813222321095,0.17995413962617318,0.14575023013194233,0.2852281384508725,0.15955814667075793,1.6431420681190547,0.8782795190561409,0.0,0.37614625828097725,0.0,0.03608637759654985,0.0,0.0024930960417305923,0.7508184041972107
MEGHALAYA,2.331682331682331,0.5322135336741317,0.7155858442987155,2.9681337562431054,1.0868558601891936,2.0,0.021473706405213254,0.8475869809203141,0.432326405823485,0.4432917280942875,0.1329253453296676,0.20442520442520443,0.7884663042440201,0.7503607503607503,1.4718614718614718,0.4528381020293773,0.20888488518546322,0.3790540061031864,0.025077782884861302,0.0716531854146533,0.0,0.26575276575276574,0.2741588391865667
