STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
ANDHRA PRADESH,0.9591341057447322,0.35776805615741886,0.13425545368321215,0.48307473430774095,0.40233945026564116,0.07056591843186848,0.0015414978108623382,0.11606659629079881,0.2370272721798172,0.3065559835019803,0.10247655179681738,0.19308395530593878,0.48620510124876776,0.39395836945325485,0.157810798468402,1.9999999999999998,0.795738905350218,0.4882028122892071,1.0,0.5104569668251153,0.0,0.383547167221777,0.1958322115712673
ARUNACHAL PRADESH,1.8431887190571765,0.3963715316346752,0.13035870516185477,1.1680799515445184,1.4421289129507058,0.6044244469441321,0.0,1.0278037279238401,0.43385592425946756,0.3876097132138816,0.18862642169728785,0.87290625552041,0.30641493297363664,0.292015917365168,0.43627879848352286,1.1250446426813143,0.0,0.4262775735820674,0.0,0.05702687806346682,0.0,0.22332092209404059,0.4742852587999864
ASSAM,1.26607696770587,0.18580741611652168,0.10720388524147854,1.6200612949421296,2.0,0.48591214523402676,0.0025057533826307998,0.46059043841584346,0.27027538126501605,0.24505382235168555,0.307077974638007,0.48956563442162077,0.21211854768574676,0.3001836438064458,0.22248203775319525,0.6102495094624794,0.4572593574840933,0.3416819194013037,0.006221279993446315,0.5695011735881563,0.0550609067562031,0.2276151374384652,0.9144749312692151
BIHAR,1.525472766371516,0.880427011871503,0.3815564843704009,0.43695801314127086,1.1133074069831608,0.43485354346601185,0.03229073569628111,0.37307267870844407,0.14472746753820145,0.2333057554971117,0.6325307588155649,0.45139697907917953,0.2630145320659281,0.1571904131622474,0.15217519279448988,0.9581740315193482,2.621378300916843,0.11107567280902221,0.004199453266018272,0.13893692258164453,0.13515237142128295,0.22528308241185804,1.0241331419702162
CHHATTISGARH,1.2575433892666437,0.41153075100863895,0.07291411793491558,1.170025166905519,0.2924197400927875,0.12631389722514894,0.005112822093492511,0.30155853527188026,0.3360637012328787,0.16526038276099647,0.14364710405816353,0.0745455746807425,0.16212419594905841,0.37916953721984625,0.14815850489939061,1.3293948892400944,0.4582419854325671,0.5523334772367103,0.15776959694939371,0.1055642083037904,0.0641989117643632,0.2600190052406667,1.1474687266178294
GOA,0.902154077055583,0.1375507661561671,0.2592055668309655,0.5345696634475992,0.28778105375766944,0.061632771403719505,0.0,0.2767493402656629,0.4996945284347429,0.7459914212644082,0.18880835024644824,0.46059826583817703,0.38971720836606827,2.9999999999999996,0.20411713540156565,0.3777611651506163,0.07309724647746454,0.16065836339632167,0.18050730943002788,0.03779746107656862,0.0,0.3972300700573809,0.5466500543405937
GUJARAT,0.5916406134152035,0.03479119340066997,0.051932788094446826,0.22623038826603684,0.4637541477732281,0.1903943621851396,0.008130054769864772,0.4070797068069042,0.19807871900898216,0.25889732192161247,0.11519725056942069,0.3750619157911215,0.10733937505485532,0.6925954523217538,0.06253225366307047,0.5222860868773886,0.06130591543412355,0.10609038404135959,0.039108990396748734,0.3552786845133204,0.0,0.24604327314492705,1.645590646273244
HARYANA,1.1333792370111477,0.4507184961945205,0.14718229861214008,0.7672228744239411,0.559672581346198,0.29221965864431415,0.12109495351457124,0.3856072420856658,0.44710871334259983,0.654219692199059,0.21239031296817634,0.47311301254861354,0.2744301678917594,0.09891071078630526,0.08016551148867047,0.33454513649878015,1.0584063942098036,0.14910593798641658,0.4185244974699152,0.3267021127167018,0.0,0.12907261981198861,0.7384580306580335
HIMACHAL PRADESH,0.5888107059481142,0.019159960921867933,0.06246506428172163,0.746291439136604,0.5250889691342,0.007426335542601614,0.0,0.025651107047777854,0.37678484089275727,0.11463538011518452,0.3258803801006149,0.3414595369157133,0.2374370861563971,0.09328512955516687,0.22545183528973353,0.5588651058738936,0.07046182311368787,0.44190223820412416,0.22474917338537767,0.12094304289130858,0.0,0.20492154900100093,1.6472762430471433
JAMMU & KASHMIR,0.4470770678496668,0.7030726570399847,0.17633855697029055,0.718691139908084,1.5580309515061497,0.06072477962781587,0.0,0.1318414980328359,0.33529948463224657,0.204227487891043,0.5045706823375775,0.2621649348564834,0.23641164846112983,0.5312272913967963,0.24540211121993688,0.0,0.11317484631523536,0.9310347223431116,0.7410334318834277,0.0845302915859142,0.0,0.08184710232406289,1.5471968262586138
JHARKHAND,3.1599616575242186,0.6979278939397434,0.3450806406607511,1.390822805187446,0.930771806462414,0.9164095572935352,0.04664569205001149,0.6289716152062814,0.18676429847009957,0.3797079555244866,0.523756906077348,0.4382000038551882,0.23956201361736076,0.20489514643854329,0.11295273173726211,0.8149249763916488,1.9838076252697867,0.1690106344712033,0.01013353603151488,0.13317569355895217,0.3074948378815782,0.25117680726057956,0.717953745810481
KARNATAKA,0.8574042407660739,0.4236344932964066,0.0920421511627907,0.2938584525939177,0.3593793635543583,0.16529900332225914,0.12118525369978858,0.5664192451714625,0.24167825996677741,0.294447645357635,0.46462209302325586,0.07656567997526934,0.40243140518441034,0.25469687734433605,0.04924418604651162,1.0453602946166196,0.4892006659004867,0.3621493317669923,0.030540301918700014,0.19537673665837052,0.16017441860465115,0.028393726338561385,1.143055166826303
KERALA,0.1374520773296509,0.0,0.09088690984506527,0.4180918508111383,0.06157356795306943,0.0438388360101879,0.05948222002876145,0.15803395856453714,0.09448490571048475,0.0,0.5497667555493589,0.028900611748549236,0.2834711546608472,0.10858417910565235,0.07668310706007424,0.8400403244006559,0.021969048179715157,0.4169172733404805,0.17269793050421428,0.2262294420438497,0.0,0.001967064902739043,2.0
MADHYA PRADESH,0.749776052553001,0.31810988894557707,0.0954010705040213,0.9974619289340101,0.21031265397878007,0.05777089318780937,0.022523369193475227,0.3300946102703617,0.25538682058726364,0.19136207471986877,0.08431370742627617,0.05192551999468276,0.08109975765925434,0.018449567111853134,0.10593260676634698,1.115681741135087,0.9418185620732435,0.5866118990143205,0.18210165457928154,0.12450223052904728,0.3807106598984772,0.17943914981850106,1.448530644102515
