STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
ODISHA,1.2298089239183638,0.8227935855039423,0.0930007719476278,0.912655932620694,0.4274714550975605,0.18802822569826408,0.0,0.3285485587543488,0.3167967562893294,0.15848601749640123,0.054507798731214564,0.18951113755582452,0.15511876434637967,0.06032130326842981,0.4197653045091322,0.6652582635232825,1.496563194971562,0.5861532858696321,0.1604300457539137,0.2495079548599793,0.0,0.4309452389257063,1.234058053626242
PUNJAB,1.7002396744886015,0.9359179513270001,1.0469748955839313,0.8790406749902457,0.7155341640655483,0.025540125110940566,0.4533600561709192,0.05644026931580579,0.3612982438772931,0.11121584040145253,0.0,0.41623423071920923,1.0,0.49161139289894656,0.12101627229120289,1.2129675209562352,1.0081167460556046,0.160642801404604,0.06819434945261757,0.3188369641329878,0.0,0.6739570815450644,0.48477087942318886
RAJASTHAN,0.4643988586852741,0.4391702862968168,0.06907783540210656,0.3872165163148413,0.6097724381534171,0.014421626649524287,0.043690412946852206,0.07310007896347728,0.17931461724392117,0.15682395240960462,0.03674685769770018,0.19478202752181012,0.505370633365979,0.08814469937168651,0.3216170459427419,1.1803130989117496,0.5596077896228726,0.2877738781730478,0.012177574818535116,0.44672684303418253,0.011278718777152837,0.2853284600830433,1.2650614072980255
SIKKIM,1.4257640932759792,0.4247505881860134,0.8620154593893057,0.2746533280507132,0.31386192551505554,0.0,0.0,0.13328457068552155,0.5538767022694433,0.14366517910847876,0.2269535300252282,0.2160591653460116,0.32744502174507656,0.3328050713153725,0.6616947888505642,0.8386466015150497,0.0,1.0,0.0,0.01616796633116781,0.0,0.36399366085578444,0.5554437018175788
TAMIL NADU,0.49915403492585586,0.35632512084619056,0.02829475054267943,0.21428452456694236,0.2068362258862226,0.01664043074316414,0.04767249594865257,0.046845359403130435,0.10068402554290315,0.12063391909505126,0.037847029921653334,0.054825956648219945,0.11956253138802841,0.05041835228023001,0.23700438724401565,1.3175189620378973,0.3087968575596646,0.17620778963542733,0.29843410766224787,0.08799355945696684,0.0,0.4350614023504556,1.7860025349310706
TRIPURA,3.449269717624148,0.3914570902804884,0.0,3.0,1.2727452531645573,0.33743860812994214,0.09547794559271532,0.2511339142303115,0.2723297194912974,0.07481785676710108,0.08980459973717712,0.18806123552958995,0.1036411657448714,0.8179162609542359,0.4646314221891289,1.0182102492921619,1.4842918028226182,0.6860921778643299,0.0,1.0,0.0,0.21850048685491721,0.39399486696906205
UTTAR PRADESH,2.6459792793989028,1.4360182419008816,2.0,0.6199287434418232,1.015328537766648,0.11180646118156201,0.11072437581664481,0.33671777302568273,0.19432323917720687,0.2697659071139006,0.055780666741046904,0.6223341603869483,0.3018485841353973,0.30327006245150984,0.17456871134623878,0.5503163035270354,3.0,0.230237131378619,0.9475989493361506,0.3879201606769505,0.04025036935753554,0.43414261681812244,0.5672238341013527
UTTARAKHAND,1.7062642708229923,0.9584253014666939,0.6089885295098797,0.7694470986796386,0.9771597029186938,0.16501080573352986,0.017035415240395868,0.32144829921063417,0.3414685294247134,0.2960407614228057,0.0962223794677532,0.619768743726353,0.4046466656362021,0.3161917998610146,0.19343498344438545,0.656472616277914,2.1716148346578175,0.26127229557563125,0.5859951763888321,0.4785504558445205,0.0,0.42562890896455874,0.3205812032456883
WEST BENGAL,1.1553816046966732,0.18840460030046147,1.2235523253128433,1.2286792537851476,0.6853821196827686,0.11770965876229034,2.0,0.12976170669032963,0.0,0.3479783764106058,0.07231576711026391,0.20887406873347747,0.22832642426679403,0.3785147801009373,0.08858899868527081,0.31103034765835913,1.3056588360638852,0.3562170151405912,0.04244699096653803,0.9317863605762114,0.302225426580149,0.3420389329488104,1.0296204254626955
A & N ISLANDS,1.1275783040488923,0.04478904096680722,0.484787660316089,0.7723094919786095,0.15886112967914442,0.0,0.0,0.067461949814891,0.4995167425091664,0.19207894962967886,0.021607876672982564,0.0,0.1506692820037506,0.0,0.71767851525637,0.9689787642791075,0.0,0.12653743315508023,0.18447310474992137,0.0681950986294578,0.0,0.06352941176470589,1.7108558336888275
CHANDIGARH,0.4281857291203086,0.2203329353479627,0.6275894252620882,0.37992601246105917,0.7403621495327103,0.0,0.10182331269337346,0.034933567643848015,0.3345248817089674,1.0,0.02700985167213607,0.2713453328718126,0.43886535412307415,0.29075804776739367,0.0,0.05239194878964107,0.47488089766318653,0.10920733817930081,0.2865750412314459,0.25778644275271123,0.0,0.013707165109034268,0.21234953499379916
D & N HAVELI,1.5122598672720922,0.32764990360070223,0.0,0.9887072127139362,1.162133251833741,0.28243639001585213,0.0,0.08225189643282553,0.24284812945631132,0.1742273173712759,0.07754663123875018,0.9999999999999999,0.5051780164331132,0.0,0.29167265928376246,0.5428608166550108,0.0,0.19284841075794623,0.0,0.07483119869168867,0.0,0.15491442542787287,1.4566121679674906
DAMAN & DIU,0.851948051948052,0.16920304365238287,0.0,0.2917613636363636,0.4000946969696971,0.0,0.0,0.08495208495208495,0.9999999999999999,0.1891384270385847,0.18057740380611187,0.6885521885521885,0.23716461056145924,0.0,0.6024955436720144,0.5450692816120446,0.0,0.07967171717171719,0.0,0.2061007425245836,0.0,1.0,0.25903603436762035
LAKSHADWEEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12247680717725701,0.046313044042582505,1.0,0.0,0.0,3.0,0.0,0.5439472168077877,0.0,0.0,0.0,0.1457426679280984,0.0,0.0,0.25661692762040533
PUDUCHERRY,0.3042671614100185,0.1305280622461239,0.5494260150249008,0.05001623376623378,0.08573457792207793,0.0,0.0,0.003640803640803641,0.06351955274223342,0.19104276547853138,0.05908529439711145,0.05164141414141413,0.07114938316843779,0.09090909090909094,0.11619556913674564,1.516777402098537,0.2969547431491225,0.17072510822510822,0.29867074102368224,0.0044164444826696484,0.0,0.30171428571428577,1.71050008269659
