STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
KARNATAKA,0.5111138167468402,0.42225499634644004,0.06433683817518764,0.1129786171244066,0.1997460077398692,0.07871278718360834,0.08012423527344571,0.1625210080783193,0.25685077237526355,0.19570560979961044,0.3987900894088341,0.1480750411458565,0.22543393422784758,0.15076731462123572,0.07195090943829743,1.4421954790718374,0.37236006522502346,0.19386778739055088,0.01429533922542416,0.18742225043211733,0.0,0.01976724440121204,1.4079832504270438
KERALA,0.16792103711070763,0.1733820889438693,0.4327619228354962,0.16594014310926902,0.08086648992147656,0.05778753319763308,0.02663957815484274,0.13611902055124792,0.2076214072931433,0.0,0.5331144256455921,0.10990118797053348,0.28520516872399565,0.17556969966809682,0.0873926478190856,1.3151983083033925,0.07204411473481853,0.3005246216237669,0.013162770030691719,0.3665577277710696,0.0,0.004575187856997027,1.8108413334587339
MADHYA PRADESH,0.44461878694265466,0.48298682097831497,0.13246547500385644,0.6501823369025439,0.19628275712885138,0.03220245513817167,0.1022455926491191,0.1752218647791,0.3289959694646849,0.1465024279776747,0.11068647358670282,0.09661041564177981,0.05888667186380059,0.026748238939072,0.09891516950113396,1.1119060392941125,0.7316633761289301,0.6078200061974737,0.0705796076030177,0.1900983259317812,0.0,0.255419812423403,1.6563722088336008
MAHARASHTRA,0.6436030333645758,0.328677457864958,0.0857516273614226,0.3406034820397176,0.23830150248114287,0.12581080349785204,0.20998201309301914,0.2706635921628732,0.4200887612143791,0.45006784082919987,0.2695184594597885,0.3194565323238348,0.28048339115189114,0.21365318369383957,0.18411394939282805,1.3046569735255138,0.48321609731062853,0.23375478344577244,0.07940205840106797,0.4102415194096163,0.0,0.7373269709141411,0.33885215805384705
MANIPUR,2.255532406103947,2.9999999999999996,0.2948819116421228,0.3114659174401647,2.0,0.04755640615279407,0.0,0.05017908861887543,0.11285886106379592,0.12723309405215344,0.2229996058336618,0.21206148994875837,0.2758351549169632,0.3711076074103272,0.5421642928426578,0.904516093067383,0.0,0.25561455460637883,0.0,0.01949291153817598,0.0,0.020367739840300655,1.2912205559246432
MEGHALAYA,4.0,1.3749394064390252,1.2700181712815173,1.1014098318528824,1.2413920511284202,2.0,0.0830194466139251,1.6907807330606717,0.4802949848026825,0.4243137654279531,0.02321749550629119,0.24176153385260638,0.18757677771772735,0.32234871180347513,0.2588015227169648,0.39113206781680465,0.0,0.07367521767149961,0.011461579543166728,0.029630627065519752,0.0,0.31734439708935797,0.09975809571064742
MIZORAM,0.5077645502645503,0.39839824120603007,0.10823428961748632,0.7108521650691039,0.09787808641975308,0.058184125390450696,0.0,0.12892512077294688,0.7199688346652212,0.83617287425128,0.006727430555555556,0.18485966435185183,0.15985786458889245,0.46701388888888895,0.16587705346444306,0.21181920288119488,0.0,0.4102354552876941,0.0,0.010732099950597325,0.0,0.041117080130444905,0.6978957415217302
NAGALAND,3.5568852459016393,1.332348216492297,1.0220155872077397,0.6508863184552305,1.6462773224043716,0.7829103298439661,0.0,2.0,0.48811736758772795,0.45172314821015497,0.06352459016393443,0.10335553278688524,0.10377658094623182,0.9646516393442623,0.11731006337968444,0.27653209908368154,0.0,0.00339323191935903,0.039199541511363255,0.0,2.0,0.5426719249407155,0.24065128566319882
ODISHA,0.8423491163771614,0.9820207826212553,0.49577947818778617,0.69722036979034,0.4265804445760454,0.15140547809138036,0.0879165773134923,0.39265703752679404,0.30344564398721197,0.16300923831321462,0.23079038091410928,0.1806380998709841,0.18247754449567546,0.031291639347729536,0.180854913779896,0.6881522668254967,1.2731059493309722,0.5975525833978875,0.0760627469050678,0.33705707822255415,0.0,0.6822368978510521,1.2613719539346477
PUNJAB,0.9697665083560201,0.8565368223786898,0.3859036460530546,0.5979955909257759,0.6822738442991607,0.041956670750326386,0.563759090229552,0.07968696136004887,0.357681263663127,0.15756623669957748,0.0,0.4010771665043817,1.0,0.2619279454722493,0.033184703629623134,1.0300948332100925,0.8252987891864546,0.15447724893139886,0.13238092485921227,0.42435162102615004,0.0,1.0,0.6792547375544196
RAJASTHAN,0.33070358460256727,0.5193935869526158,0.05224544748899222,0.3169713874889917,0.6500257592097761,0.009945165366678317,0.039023057668649185,0.09546288478659577,0.19216391421695433,0.16222971171633943,0.21571105722666042,0.20833877138873053,0.456978334288005,0.05358602545696839,0.12562912656547767,1.3209538499823446,0.5764980826366674,0.28049112019538125,0.004336267019961628,0.4868782765874486,0.01340852732880429,0.4502513731656905,1.2312517486633214
SIKKIM,1.2055981941309255,0.6043422530258515,0.8443740517337082,1.0361838033349804,0.0,0.18156599309200686,0.0,0.14368436549219746,0.5467266951120862,0.24823460214622722,0.17494356659142213,0.5313205417607224,0.2494215711147685,0.9108352144469525,0.09802840250613745,0.8941278036327334,0.0,1.0,0.0,0.027908305063404325,0.0,0.5248945866519017,0.8377661759128425
TAMIL NADU,0.38613093496149237,0.4484356368894208,0.022210662819218244,0.14518362841676377,0.23645267390225594,0.02430625125417375,0.037904499288368955,0.06938110983443044,0.13438227127954794,0.1694566125449724,0.18272301604468594,0.0656729925056939,0.11153458929300109,0.05390747267568359,0.11443511166783593,1.4210868389445037,0.3019644495291653,0.17031077127796024,0.107216803550554,0.1223076773217845,0.012418408764139301,0.7488643626702877,1.5692734973129698
TRIPURA,2.7574664606878607,0.9469044139307807,0.0,1.4982306935559462,1.7567918800986533,0.4120111636071892,0.0,0.41661923733636885,0.22310105654124504,0.07416528892183602,0.6042970973249857,0.028706602162777466,0.0655080606169622,0.11482640865110985,0.703637400533796,1.0984675448211296,1.2279345983259526,0.6135782166395682,0.0,0.8690252271891761,0.0,0.4007080393609748,0.38516652277614716
UTTAR PRADESH,2.1202344664475867,1.5258586010104795,2.0,0.4279160274424882,0.9819990954319311,0.13409429583532453,0.28565053647337973,0.44366091227839105,0.19499387264497473,0.29660215320022837,0.1834932104803677,0.6175175917452904,0.2819301341488342,0.31972273936869566,0.05394312199737238,0.5359570802092308,3.0,0.14527478261547916,1.0,0.3414874215576388,0.0,0.6016635876026942,0.6052156047039403
UTTARAKHAND,1.2903972160617372,1.1392288972313287,0.4878534583894575,0.6115902594347546,0.912589928057554,0.13197507941649217,0.052464769556471405,0.4284718678146728,0.344284999311527,0.31444509524111647,0.3834406159283099,0.5856683074592958,0.4404595641955518,0.13580714375867728,0.08694703352050726,0.5766454289756527,2.5324465644460306,0.25222295864450855,0.23661225208121117,0.49466000105502117,0.0,0.5902312906377977,0.53871662194789
WEST BENGAL,0.8886408324731795,0.25008161085283864,0.9864971457390822,0.7461792182771344,0.6234604025675395,0.14265963057775946,2.0,0.20740837610749666,0.0,0.4000208720428124,0.32888155098571287,0.20777209271912908,0.23089523559831288,0.33639291202144705,0.0,0.4286195813441602,1.1603152946776603,0.2945381218282959,0.02220200925696724,1.0,0.03190898093961486,0.48569571526358574,1.0823539005707619
A & N ISLANDS,1.2439751552795029,0.23755423078123528,0.19361164850829848,0.12467670295162586,0.13131469979296065,0.1248971039437252,0.0,0.23062381852551986,0.43289462545647406,0.1115013343205902,0.22864906832298137,0.15663819875776397,0.1858720015592588,0.0,0.3486922707038602,1.2491579806996662,0.0,0.19147522973526004,0.05940800079983002,0.13438455590313172,0.0,0.0,1.5637297680302478
CHANDIGARH,0.2855024946543122,0.20445241173794843,0.08887092062675998,0.27961951159368387,0.4822047992397244,0.042997363652757865,0.04937970648561689,0.09073724007561437,0.3570522328298593,1.0,0.12704918032786885,0.38346400570206707,0.6858278392968363,0.09586600142551677,0.00010599846656664247,0.08558963843994079,0.076888135754052,0.0,0.02726924626877444,0.40976274422922127,0.0,0.036830332127471686,0.43786349494432386
D & N HAVELI,1.241521555367709,0.5657726502334154,0.0,0.11779349033284353,0.87569033530572,0.4759392599985742,0.0,0.37664008232570106,0.6156231829579052,0.3343873838107722,0.38979289940828404,0.7958579881656805,0.3541466538584694,0.7958579881656805,0.33005211062805495,0.4037483777285973,0.0,0.15070768512845528,0.0,0.0731560896040717,0.0,0.0382196419932269,0.979717253780026
DAMAN & DIU,0.8508975039830058,0.4265378939306195,0.0,0.8495538370510816,0.15718711276332092,0.5980203341246025,0.0,0.07887506061095846,0.7811634562818491,0.3102119317506866,0.8931226765799256,1.0,0.27383830484223654,3.0,0.0727581352694309,0.2994371426342429,0.8020375796500738,0.13772232749279545,0.0,0.0,0.0,0.2881391597110191,0.6183206446256448
LAKSHADWEEP,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5324728373038798,0.9999999999999999,0.0,0.0,0.0,2.0000000000000004,0.14120841007665869,0.0,0.53963333427226,0.0,0.3988186820351005,0.0,0.0,0.0
PUDUCHERRY,0.24492109174863216,0.27094961190722255,0.0,0.0,0.16849678990480407,0.01780689283589972,0.0,0.05166953826606733,0.11866500191683044,0.1941095621964038,0.2728027451848572,0.08932920079698917,0.06523135178442474,0.02977640026566305,0.08123671729384122,1.7474525896877324,0.04776358399952843,0.1614343044069999,0.11434429022663764,0.010948310066936565,0.0,0.5205046484072052,1.5113311374933436
