STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
JHARKHAND,1.471728046947173,0.9678716043028248,0.43910794527829183,1.3741394332088426,0.7747899444082483,1.0007584134684968,0.1333547234598913,0.5625900288616161,0.15257064164157458,0.34432615465480376,0.4858284750485829,0.12719997800021998,0.21650172829247244,0.2019579804201958,0.14296635950185155,0.5146601608710824,1.6374701005492724,0.21669783302166978,0.05662110291203648,0.1502377815699324,0.6591094803337679,0.3001855818351688,0.8992707994105972
KARNATAKA,0.4957977888333806,0.41161498598249935,0.09509698830892162,0.21252122178126762,0.21221541859720436,0.11651292874101829,0.22612632882737901,0.30097111140777777,0.20982711412875124,0.21853749975619433,0.3501826522810297,0.05801970945544134,0.23365100025155858,0.2550675388667063,0.03517292479855634,1.1465646879291307,0.43925344323434357,0.27214266454403413,0.015106627976140355,0.1478609047096428,0.0,0.042912475302108226,1.3585557036378684
KERALA,0.13393072109429946,0.10763595688099792,0.13606540767440908,0.3570979925547404,0.12393286633560258,0.08321144888728875,0.12797785177519905,0.17240963555627942,0.15788897984970035,0.0,0.4031479106297404,0.041190442259275095,0.2977555063494137,0.139546814878153,0.11158844312630423,1.2701760498084989,0.050331048876532655,0.45986409357353203,0.09869781451909244,0.2918370347396423,0.0,0.004403611666170224,1.602552159515633
MADHYA PRADESH,0.42536704282974647,0.39740057906817494,0.11667016426987845,0.9314577983014796,0.18412076596359972,0.05265293313247785,0.06696724328550221,0.23873110111175755,0.23787783698761764,0.17490106038069816,0.07902309919145126,0.03864958836429375,0.07387749828173026,0.04215478324285736,0.11376518202488528,1.2449727419919365,0.8314604179152847,0.6102794189441222,0.18313096392689798,0.12488215299849705,0.0,0.2343054787724023,1.4022292984269518
MAHARASHTRA,0.49674903573237456,0.2859950314635933,0.08583210823043552,0.48913135237618516,0.29172628110205023,0.23470817009570874,0.18148829911015663,0.3524628384317207,0.37068645439169795,0.5557716822669116,0.2590707795412991,0.1304930444031952,0.3072086097423701,0.35701920870961684,0.19646387859752784,1.0518061316453309,0.4275906919424124,0.3452700238961518,0.24008828281423925,0.2910291443061306,0.024994115526369893,0.53922942992043,0.40056565248774356
MANIPUR,2.5496994914470643,3.0,0.22831578881135603,0.8674019769720187,2.0,0.04708372873932404,1.0088719481058572,0.07284855689848756,0.05132410152506627,0.14266515267473853,0.1386962552011096,0.2011095700416089,0.26872409664508756,0.6740638002773924,1.4974931108778071,0.6589721162059206,0.0,0.2771915013367103,0.0,0.02507134885812553,0.0,0.009839695701606616,1.0827482897756475
MEGHALAYA,2.9103758324404954,0.7086616937253181,0.6805816381725588,2.391698453713958,1.307000596302922,2.0,0.22276479650395573,0.8821828472991263,0.3183927311699394,0.5574607907647605,0.024117140396210164,0.11989664082687337,0.40540130120456236,0.7813953488372093,0.5371953041945211,0.416297087022475,0.6570659906355899,0.5606860652361157,0.0,0.052376231023110044,0.0,0.3324172960264387,0.2566184052999547
MIZORAM,0.43258464422560294,0.29924364470414766,0.5558657916695194,2.1721452691061955,0.1284203495491484,0.22926346256379007,0.0,0.1266855029517837,0.9761223890583471,0.9151986085033036,0.0,0.20984081041968164,0.3556176566805839,1.0419681620839363,0.437953214267805,0.13279969006992987,0.0,0.4682704475065892,0.0,0.0,0.0,0.11863961127018338,0.22501798070309154
NAGALAND,4.0,1.3616107015173027,1.1939487487433378,1.3040912950251118,1.2470046725713093,0.9848737891873838,0.0,1.9999999999999998,0.273841068303755,0.7135713053680053,0.042308854638863705,0.23662737987307345,0.3170401223360238,1.9582955575702627,0.5386613641220737,0.2149273953890547,0.0,0.05176921965128043,0.08484998707217072,0.018792609555295887,0.0,0.2401254479589415,0.06691095813504488
ODISHA,0.7874912064774535,0.46507218074779766,0.11225497451105387,1.166873528216156,0.5916793919824683,0.3073731267097886,0.15513615213418575,0.588992560200319,0.25196950014919695,0.21213536302122046,0.19384250138909936,0.08596946507046523,0.2441935959449062,0.06546446431277467,0.23076946970757584,0.7775247345224514,1.8343693810586799,0.8707127342526646,0.218940514925834,0.10636198790222799,1.0896131448487867,0.5276826961036496,1.0241715588134306
PUNJAB,0.913861905239983,0.9142713243790905,0.8469997447905377,0.8619976201365749,0.817706604235231,0.0741024008193116,0.3024392643068159,0.11629008594831222,0.3116456379675751,0.20822217434911314,0.0006236746912810278,0.12705812648122738,1.0,0.4445553199451166,0.02873834536456296,1.0969900554868017,0.8590336677496917,0.18637328045054016,0.08755413721523415,0.20574184006068216,0.29896291808478415,0.8610292184901077,0.5603016776160147
RAJASTHAN,0.30541672564170574,0.3895113942108883,0.09158712473171746,0.4778829480221108,0.6155796426234198,0.017691878860484355,0.07361653910045984,0.11670560246184222,0.13523881964573173,0.21677502338783658,0.08296242041805171,0.07087018986985183,0.6783298684241137,0.08518789790974139,0.10120010060575454,1.0258436327946414,0.5879915072687985,0.34611325997001124,0.010216334751108277,0.4122582648155684,0.10127834163695339,0.41529680569563615,1.1418831614656666
SIKKIM,1.071505394997051,0.7430795244102096,0.4683234245604202,1.779222831854411,0.5049130101761682,0.0,0.0,0.33621215200162563,0.554663660048933,0.318051990913202,0.11379800853485066,0.2062588904694168,0.49743279507344834,0.30725462304409673,0.0,0.9218328598972967,0.0,0.3790518206994179,0.0,0.06763318444906927,0.0,0.5247651084560957,0.5921835565211032
TAMIL NADU,0.32818717065617614,0.350440629846105,0.022100217991701483,0.19185239454820313,0.26983945356793954,0.043296726901699646,0.002893495967263341,0.07932938500427693,0.06676796156922696,0.11667074565443422,0.08225259332850021,0.018882743065811027,0.13424528161757188,0.09134602475633005,0.06856477279191558,0.5953685579008234,0.2659963431400253,0.150638170697966,0.2676284283321525,0.06631085589878123,0.0,0.6852561745335906,2.0
TRIPURA,1.4020222029631466,0.43090125466909296,0.041780630389083175,3.0,1.1824287387739165,0.31017900080149613,0.027350880789032642,0.4732475223591975,0.1872735080268028,0.1395691794937686,0.26057529610829105,0.08464467005076141,0.2014981575982801,0.6578680203045686,0.30716977205669227,0.7762226262616885,1.8823940023602084,1.0,0.0,0.9999999999999999,0.0,0.47776301169909163,0.47392948218574615
UTTAR PRADESH,1.5477606827626926,1.2846145766494483,2.0,0.6470590220324474,1.159180696941817,0.11654280384862283,0.07297243680408674,0.4185328874425811,0.13637770421858442,0.3188068833149893,0.19810867630963538,0.2864583743435091,0.3826598941196192,0.47281517468366385,0.03836494618164141,0.4989450012164934,3.0,0.31413043383164807,1.0,0.34010923914688046,0.0,0.5388737941403119,0.6895295902468915
UTTARAKHAND,1.1683734811670514,0.8344682798158964,0.7827659711506786,1.092883182754795,1.1181974468707707,0.2502064719573541,0.025621129412455684,0.49014729524715256,0.23579270486737777,0.43717317377023834,0.38754160722776987,0.163754160722777,0.5774998426875055,0.3594864479315264,0.13231463940866742,0.6503430077563741,2.015252325059228,0.3461928094440654,0.6286030396272161,0.35339820928933485,0.0,0.5892338555792972,0.2724047849579294
WEST BENGAL,0.7511114169508827,0.32240295711714345,0.9700066004956218,1.5907863174659154,0.8834465951376551,0.1765909660414482,2.0,0.16439739358977587,0.0,0.3862823684588582,0.2336448598130841,0.11058455298889085,0.27040397619690937,0.4284958561100335,0.008589590304683897,0.5809124635581355,1.385663653986512,0.5138000466253284,0.04332084840752711,0.9109946244849895,0.07043983172531929,0.42242097623402863,0.7538052160896035
A & N ISLANDS,0.21224803964015973,0.19318968404599757,0.24351432504879836,0.5550859397013244,0.3281747837960856,0.0,0.0,0.19424485770639613,0.5637556367522456,0.2850307699197774,0.09861932938856015,0.0643491124260355,0.20971648904723786,1.2781065088757395,0.4895734966688903,0.7577656881424502,0.0,0.3941914644255782,0.27689211757575233,0.0829210007636048,0.0,0.027985880082281537,1.3313078107892062
CHANDIGARH,0.13769642494889442,0.2193314743055807,0.42128134032754366,0.3801196315591709,0.9225847728726809,0.02171936559248409,0.10341887745565125,0.2856381196112482,0.2587904342160614,1.0000000000000002,0.09383663894220516,0.2736724248240563,0.7014343444285862,0.2072936660268714,0.00728785822211854,0.0,0.6778751822775999,0.12177745633474579,0.19460396107291358,0.27000640133439335,0.0,0.042363782645347486,0.635389141721577
D & N HAVELI,0.7421362489486963,0.0,0.37842685915629354,0.8626163108921729,1.8359681697612733,0.7803992740471869,0.0,0.3018609742747674,0.42817342847745277,0.25828369016470587,0.12260536398467434,1.0,0.21726949669874757,0.4965517241379309,0.4146682149408458,0.4871369638634721,0.4871351309884546,0.2187794991393192,0.10757417901218883,0.09248942061917502,0.0,0.34792560801144495,0.9833782777213221
DAMAN & DIU,0.7472899728997289,0.34009433962264146,0.0,0.6514550264550263,0.4621794871794872,1.8859649122807018,0.0,0.09118716931216932,1.0,0.4871017862705572,0.5555555555555555,0.453125,0.09845024069161998,2.9999999999999996,0.6562144135350577,0.3479687116630482,0.0,0.13217928073000534,0.0,0.05427524629549838,0.0,0.8539580352885074,0.0
LAKSHADWEEP,0.0,0.8162264150943396,0.0,0.0,0.0,0.0,0.0,0.0,0.08104445181011305,0.46888845199680684,1.0,0.0,0.0,0.0,2.0,0.3479687116630482,0.0,0.0,0.0,0.10093676441704039,0.0,0.0,1.2718441418518855
PUDUCHERRY,0.22959196948487515,0.16718100245158227,0.10536527655194433,0.12008899996952055,0.1703960217294973,0.028971511347175277,0.0,0.016809412051571215,0.04556564158702075,0.1978140393088886,0.2759405447692198,0.018561979944527417,0.07259313672503492,0.09216983144868786,0.13468610883159896,1.396246816343032,0.13563288797523645,0.22741491781667658,0.38937400190778404,0.029996224038423377,0.0,0.42180041407564167,1.5224965437759135
