,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.23978352643618306,0.11925601871913961,0.06712772684160608,0.16102491143591366,0.20116972513282058,0.03528295921593424,0.0007707489054311691,0.058033298145399405,0.2370272721798172,0.3065559835019803,0.10247655179681738,0.19308395530593878,0.48620510124876776,0.13131945648441828,0.078905399234201,0.9999999999999999,0.26524630178340597,0.4882028122892071,1.0,0.5104569668251153,0.0,0.383547167221777,0.09791610578563364
1,0.46079717976429413,0.13212384387822507,0.06517935258092739,0.3893599838481728,0.7210644564753529,0.30221222347206605,0.0,0.5139018639619201,0.43385592425946756,0.3876097132138816,0.18862642169728785,0.87290625552041,0.30641493297363664,0.09733863912172268,0.21813939924176143,0.5625223213406572,0.0,0.4262775735820674,0.0,0.05702687806346682,0.0,0.22332092209404059,0.2371426293999932
2,0.3165192419264675,0.0619358053721739,0.05360194262073927,0.5400204316473766,1.0,0.24295607261701338,0.0012528766913153999,0.23029521920792173,0.27027538126501605,0.24505382235168555,0.307077974638007,0.48956563442162077,0.21211854768574676,0.1000612146021486,0.11124101887659762,0.3051247547312397,0.1524197858280311,0.3416819194013037,0.006221279993446315,0.5695011735881563,0.02753045337810155,0.2276151374384652,0.45723746563460754
3,0.381368191592879,0.29347567062383434,0.19077824218520045,0.1456526710470903,0.5566537034915804,0.21742677173300592,0.016145367848140555,0.18653633935422204,0.14472746753820145,0.2333057554971117,0.6325307588155649,0.45139697907917953,0.2630145320659281,0.0523968043874158,0.07608759639724494,0.4790870157596741,0.873792766972281,0.11107567280902221,0.004199453266018272,0.13893692258164453,0.06757618571064147,0.22528308241185804,0.5120665709851081
4,0.3143858473166609,0.13717691700287965,0.03645705896745779,0.39000838896850637,0.14620987004639374,0.06315694861257447,0.0025564110467462555,0.15077926763594013,0.3360637012328787,0.16526038276099647,0.14364710405816353,0.0745455746807425,0.16212419594905841,0.12638984573994874,0.07407925244969531,0.6646974446200472,0.15274732847752237,0.5523334772367103,0.15776959694939371,0.1055642083037904,0.0320994558821816,0.2600190052406667,0.5737343633089147
5,0.22553851926389576,0.04585025538538903,0.12960278341548276,0.17818988781586637,0.14389052687883472,0.030816385701859753,0.0,0.13837467013283145,0.4996945284347429,0.7459914212644082,0.18880835024644824,0.46059826583817703,0.38971720836606827,0.9999999999999999,0.10205856770078282,0.18888058257530815,0.024365748825821515,0.16065836339632167,0.18050730943002788,0.03779746107656862,0.0,0.3972300700573809,0.27332502717029683
6,0.14791015335380087,0.01159706446688999,0.025966394047223413,0.07541012942201228,0.23187707388661405,0.0951971810925698,0.004065027384932386,0.2035398534034521,0.19807871900898216,0.25889732192161247,0.11519725056942069,0.3750619157911215,0.10733937505485532,0.23086515077391792,0.031266126831535235,0.2611430434386943,0.02043530514470785,0.10609038404135959,0.039108990396748734,0.3552786845133204,0.0,0.24604327314492705,0.822795323136622
7,0.28334480925278693,0.15023949873150683,0.07359114930607004,0.2557409581413137,0.279836290673099,0.14610982932215708,0.06054747675728562,0.1928036210428329,0.44710871334259983,0.654219692199059,0.21239031296817634,0.47311301254861354,0.2744301678917594,0.032970236928768416,0.04008275574433524,0.16727256824939007,0.3528021314032679,0.14910593798641658,0.4185244974699152,0.3267021127167018,0.0,0.12907261981198861,0.36922901532901675
8,0.14720267648702856,0.006386653640622644,0.031232532140860816,0.2487638130455347,0.2625444845671,0.003713167771300807,0.0,0.012825553523888927,0.37678484089275727,0.11463538011518452,0.3258803801006149,0.3414595369157133,0.2374370861563971,0.031095043185055623,0.11272591764486677,0.2794325529369468,0.02348727437122929,0.44190223820412416,0.22474917338537767,0.12094304289130858,0.0,0.20492154900100093,0.8236381215235716
9,0.1117692669624167,0.23435755234666156,0.08816927848514527,0.23956371330269466,0.7790154757530748,0.030362389813907934,0.0,0.06592074901641795,0.33529948463224657,0.204227487891043,0.5045706823375775,0.2621649348564834,0.23641164846112983,0.17707576379893208,0.12270105560996844,0.0,0.03772494877174512,0.9310347223431116,0.7410334318834277,0.0845302915859142,0.0,0.08184710232406289,0.7735984131293069
