,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.22835906314452004,0.13421477538522805,0.09307876662359035,0.12323534228627579,0.19036731288896172,0.024133240339242003,0.0009264769532211567,0.031573690572405576,0.2687284480143693,0.2158703697695052,0.02912247289872245,0.19279166351717936,0.4690061785900216,0.07716243795510093,0.17188975164255027,1.0,0.24581000180383747,0.3792812555116028,0.6692605596750026,0.5390301147714874,0.011001858897371508,0.5713159817581698,0.05152119194657878
1,0.4174772036474164,0.22275400693598274,0.040184083545704186,0.3584940159574468,0.5706137799202128,0.2560205751695113,0.06519670885885548,0.16775777414075285,0.5176090354149461,0.2674897984906469,0.0533913058551165,0.3928043735224585,0.14154185800529642,0.031028368794326248,0.25117334167709643,0.6780521437008684,0.0,0.42654033687943266,0.0,0.01808862899816824,0.0,0.0,0.2978421668487333
2,0.41955430678725086,0.1125663026732263,0.14041262264742088,0.554371696373694,0.9280328057775048,0.17039923813126026,0.056049133752340705,0.1044174428317022,0.3236439190230063,0.20641055430149896,0.16715870207047842,0.4910346240524482,0.19972554567110573,0.09809465273509527,0.2778885715318703,0.5037283351312443,0.13866405461698014,0.3424542102028273,0.01243880111356159,0.4878393174778266,0.0,0.43596508912108173,0.09950667106263
3,0.5135813436979456,0.3095166170531789,0.234901738794655,0.24769745974458635,0.625517290741255,0.23500253217077205,0.0986819702105719,0.23239890469207516,0.1272754548688217,0.11540505436841646,0.1704740866941461,0.5365144364242087,0.24022496900090864,0.036923931149361475,0.19512525721004673,0.3428071421665718,0.7257886101528294,0.10277253377753101,0.00553339647908025,0.2529254350967638,0.2828585456639316,0.17626873958911715,0.5521283096710351
4,0.3108014269700056,0.16487278234489586,0.054055437116362154,0.44504272306628184,0.10108529408257211,0.048674868433019505,0.014032368181417985,0.07281520444875801,0.4786715033095899,0.15224201170316842,0.03450725075442379,0.08210500791057472,0.09497671374463056,0.07012187850311256,0.1721395310336313,0.30028056803609776,0.12906969898444542,0.6249499129439263,0.14371129652519296,0.18030558316670556,0.0,0.3243408781930498,0.7521887489533364
5,0.26435623614749143,0.03150183605375816,0.21310600018596293,0.3349700282087447,0.12104416431593797,0.04525798601962212,0.0,0.07117283280894002,0.6798934785315345,0.4093527399372161,0.0282046050815201,0.7851825732643785,0.2693440682991354,0.0,0.09814983821455242,0.24946426043358894,0.07166749795481095,0.17058062999529858,0.32436737741641086,0.08153915130909124,0.0,0.8042877291960507,0.2584318404230893
6,0.1483431150385421,0.04965924597005621,0.02320769986380769,0.06189371995562677,0.21275171792185385,0.06571588818504974,0.010459265887529367,0.09058634558070412,0.28049724097824963,0.2760782956353746,0.02753416556475149,0.5209334812440938,0.1536954580590649,0.08097165991902834,0.10971498176492342,0.39074037360238706,0.041914366082418573,0.11322450198636567,0.0715208092927222,0.38256603946082773,0.0,0.2972187088149124,0.731697299102496
7,0.2635534508462685,0.12596745929369388,0.150721148228516,0.1901195135052179,0.2142772358425415,0.02560729632552837,0.2727535732799877,0.05248881123650921,0.3752540489249428,0.2581531601419015,0.03268281331856003,0.4655335584202987,0.26160173756130023,0.05729486392469819,0.07246867439425127,0.3557983584976011,0.48932919999003227,0.16260806732146513,1.0,0.5286787693258368,0.0,0.1987292817679558,0.5610933806279216
8,0.12544910873646878,0.06976228037006406,0.0882576269470472,0.23902371004380982,0.19762912238357946,0.0015619622953713494,0.0,0.01705795961840096,0.3212783282942816,0.003945144449317706,0.08517975448449663,0.26822029314727674,0.13257821131045586,0.034074314457244854,0.2709910185070297,0.38694228356880117,0.04946836545509748,0.3634674671426254,0.059705071059739816,0.20857542286643319,0.0,0.30135323705987344,0.9999999999999999
9,0.5412971814179874,0.586010560130984,0.12406226614572936,0.198096479637582,0.6869163943419377,0.025438956305833756,0.0,0.05119735156071336,0.3500828995942877,0.09046280909922509,0.0985697096789868,0.1688806568826388,0.18348220902216922,0.10570525222972017,0.4503576712644381,0.0,0.03237060340118319,0.7369756028502666,0.5730148481458555,0.03947727402705322,0.0,0.15771978670190176,0.8176138157939358
