STATE/UT,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES
MAHARASHTRA,0.16090075834114395,0.10955915262165268,0.0428758136807113,0.1135344940132392,0.11915075124057145,0.06290540174892602,0.10499100654650956,0.1353317960814366,0.4200887612143791,0.4500678408291999,0.2695184594597885,0.3194565323238348,0.28048339115189114,0.07121772789794653,0.09205697469641402,0.6523284867627569,0.16107203243687618,0.23375478344577244,0.07940205840106797,0.4102415194096163,0.0,0.7373269709141411,0.16942607902692353
MANIPUR,0.5638831015259868,1.0,0.1474409558210614,0.1038219724800549,1.0,0.02377820307639704,0.0,0.025089544309437717,0.11285886106379593,0.12723309405215344,0.2229996058336618,0.2120614899487584,0.2758351549169632,0.1237025358034424,0.2710821464213289,0.4522580465336915,0.0,0.25561455460637883,0.0,0.01949291153817598,0.0,0.020367739840300655,0.6456102779623216
MEGHALAYA,1.0,0.4583131354796751,0.6350090856407586,0.3671366106176275,0.6206960255642101,1.0,0.04150972330696255,0.8453903665303358,0.4802949848026825,0.4243137654279531,0.02321749550629119,0.2417615338526064,0.18757677771772732,0.10744957060115838,0.1294007613584824,0.19556603390840235,0.0,0.07367521767149961,0.011461579543166728,0.02963062706551975,0.0,0.317344397089358,0.04987904785532371
MIZORAM,0.12694113756613756,0.13279941373534335,0.05411714480874316,0.2369507216897013,0.048939043209876534,0.02909206269522535,0.0,0.06446256038647344,0.7199688346652212,0.83617287425128,0.006727430555555556,0.18485966435185186,0.15985786458889245,0.1556712962962963,0.08293852673222153,0.10590960144059744,0.0,0.4102354552876941,0.0,0.010732099950597323,0.0,0.041117080130444905,0.3489478707608651
NAGALAND,0.8892213114754098,0.44411607216409904,0.5110077936038698,0.2169621061517435,0.8231386612021858,0.3914551649219831,0.0,1.0,0.488117367587728,0.451723148210155,0.06352459016393443,0.10335553278688524,0.10377658094623182,0.32155054644808745,0.05865503168984223,0.13826604954184074,0.0,0.00339323191935903,0.039199541511363255,0.0,1.0,0.5426719249407155,0.1203256428315994
ODISHA,0.21058727909429034,0.3273402608737517,0.2478897390938931,0.2324067899301133,0.2132902222880227,0.07570273904569018,0.04395828865674615,0.19632851876339705,0.303445643987212,0.16300923831321462,0.2307903809141093,0.1806380998709841,0.18247754449567544,0.010430546449243178,0.09042745688994801,0.34407613341274834,0.4243686497769907,0.5975525833978875,0.0760627469050678,0.3370570782225541,0.0,0.6822368978510521,0.6306859769673239
PUNJAB,0.24244162708900505,0.2855122741262299,0.1929518230265273,0.1993318636419253,0.3411369221495804,0.020978335375163196,0.28187954511477603,0.03984348068002443,0.357681263663127,0.15756623669957748,0.0,0.4010771665043817,1.0,0.08730931515741643,0.016592351814811567,0.5150474166050463,0.2750995963954849,0.15447724893139886,0.13238092485921227,0.4243516210261501,0.0,1.0,0.3396273687772098
RAJASTHAN,0.08267589615064183,0.17313119565087193,0.02612272374449611,0.10565712916299724,0.3250128796048881,0.0049725826833391575,0.019511528834324592,0.047731442393297886,0.19216391421695436,0.16222971171633946,0.2157110572266604,0.20833877138873053,0.456978334288005,0.017862008485656132,0.06281456328273884,0.6604769249911723,0.19216602754555576,0.28049112019538125,0.004336267019961628,0.4868782765874486,0.0067042636644021455,0.4502513731656905,0.6156258743316607
SIKKIM,0.3013995485327314,0.20144741767528385,0.4221870258668541,0.3453946011116601,0.0,0.09078299654600344,0.0,0.07184218274609873,0.5467266951120862,0.2482346021462272,0.17494356659142213,0.5313205417607224,0.2494215711147685,0.3036117381489842,0.049014201253068726,0.4470639018163667,0.0,1.0,0.0,0.027908305063404325,0.0,0.5248945866519017,0.4188830879564213
TAMIL NADU,0.09653273374037308,0.14947854562980692,0.011105331409609122,0.04839454280558792,0.11822633695112796,0.012153125627086873,0.01895224964418448,0.03469055491721522,0.13438227127954794,0.1694566125449724,0.18272301604468594,0.0656729925056939,0.11153458929300107,0.017969157558561197,0.057217555833917966,0.7105434194722519,0.10065481650972176,0.17031077127796024,0.10721680355055399,0.1223076773217845,0.00620920438206965,0.7488643626702877,0.7846367486564849
